name,median,lower5,upper95,vintage
NAIRU[10],5.971334825685985,5.515549215663968,6.409304292938472,2021-Q2
NAIRU[11],5.978523133396188,5.491359213562654,6.450697226892725,2021-Q2
NAIRU[12],5.98673687368338,5.50294165330858,6.439577428622203,2021-Q2
NAIRU[13],5.9898112066060705,5.504875329246449,6.481978871819279,2021-Q2
NAIRU[14],5.999163672875344,5.527549982209709,6.482634538237365,2021-Q2
NAIRU[15],5.95574809375436,5.500265429578227,6.449614965204821,2021-Q2
NAIRU[16],5.940495519572751,5.483209025161601,6.415113506927498,2021-Q2
NAIRU[17],5.936005923671271,5.443428906031863,6.40434839627681,2021-Q2
NAIRU[18],5.902502542053856,5.408577357917379,6.326278299936746,2021-Q2
NAIRU[19],5.867766431679227,5.410847338764791,6.2702427172325805,2021-Q2
NAIRU[1],5.71013603690475,5.38341810998367,6.0925515568536905,2021-Q2
NAIRU[20],5.811435093363805,5.351818662615123,6.212865354470035,2021-Q2
NAIRU[21],5.776005154471283,5.296886280775803,6.183473352888269,2021-Q2
NAIRU[22],5.74055193905976,5.321639246315914,6.164210112985626,2021-Q2
NAIRU[23],5.687319094180054,5.247258853395084,6.132281253606103,2021-Q2
NAIRU[24],5.634433628859226,5.162314745822566,6.090275489769333,2021-Q2
NAIRU[25],5.578898818903896,5.157043734363857,6.035597117170867,2021-Q2
NAIRU[26],5.545140329339651,5.09424238121978,5.947142690659858,2021-Q2
NAIRU[27],5.511997018210655,5.113791438116969,5.922354924593093,2021-Q2
NAIRU[28],5.453466898880162,5.087708911977022,5.906261921393703,2021-Q2
NAIRU[29],5.41194849442269,5.01921088989866,5.86172009994445,2021-Q2
NAIRU[2],5.75572473620027,5.360400981933499,6.14342151464979,2021-Q2
NAIRU[30],5.383011940698095,4.995016616403178,5.776552978755147,2021-Q2
NAIRU[31],5.3643688341484275,4.940550043717198,5.79314317752785,2021-Q2
NAIRU[32],5.32962051921438,4.910882944505375,5.779186006067982,2021-Q2
NAIRU[33],5.318776325627065,4.919605223567189,5.747050823655175,2021-Q2
NAIRU[34],5.28615544657241,4.906726007454465,5.743079877293405,2021-Q2
NAIRU[35],5.27902146246065,4.891615524116021,5.728926444107392,2021-Q2
NAIRU[36],5.271226321442453,4.851725571995825,5.684734475981709,2021-Q2
NAIRU[37],5.254593881538829,4.847463269066596,5.660202441619004,2021-Q2
NAIRU[38],5.251133242472902,4.850156588995181,5.645567487480139,2021-Q2
NAIRU[39],5.242080632929612,4.855463403958221,5.623062452143656,2021-Q2
NAIRU[3],5.7697392358934785,5.41866806716255,6.178377500703036,2021-Q2
NAIRU[40],5.2148878401265915,4.809327492581882,5.622080925479449,2021-Q2
NAIRU[41],5.182494847813873,4.797890303701806,5.587376398674516,2021-Q2
NAIRU[42],5.147462521708649,4.74376429462521,5.5760544508304655,2021-Q2
NAIRU[43],5.101831578806597,4.694146365884298,5.543028803556517,2021-Q2
NAIRU[44],5.050384398467509,4.6553516830791395,5.489124623614137,2021-Q2
NAIRU[45],4.992926390520202,4.618165757277801,5.404980803425192,2021-Q2
NAIRU[46],4.971522307144975,4.54359393797169,5.397433912088953,2021-Q2
NAIRU[47],4.9490984075929845,4.52084368365892,5.367017084708014,2021-Q2
NAIRU[48],4.9279120831627585,4.513842867452624,5.349483354774802,2021-Q2
NAIRU[49],4.9216329252183755,4.474168302872745,5.30635183922333,2021-Q2
NAIRU[4],5.821802469046821,5.4556858313356,6.224817174038054,2021-Q2
NAIRU[50],4.866092964499481,4.445831525196169,5.320302376361128,2021-Q2
NAIRU[51],4.850467275181132,4.424275691206359,5.2714240009145055,2021-Q2
NAIRU[52],4.821002216331774,4.382154280126399,5.271381301211619,2021-Q2
NAIRU[53],4.776245804642805,4.357890507561114,5.183374859390814,2021-Q2
NAIRU[54],4.759850627484713,4.301947064756353,5.1741010586650615,2021-Q2
NAIRU[55],4.715046209498784,4.28703228755562,5.115680760136419,2021-Q2
NAIRU[56],4.696807915757926,4.255627692962877,5.102184230045778,2021-Q2
NAIRU[57],4.6805038461881185,4.222582410166905,5.091690547676056,2021-Q2
NAIRU[58],4.66722975951225,4.205436819157703,5.055272368887285,2021-Q2
NAIRU[59],4.635849741065167,4.199525692991826,5.037243345411079,2021-Q2
NAIRU[5],5.862577841839782,5.4625854512714636,6.211050214187771,2021-Q2
NAIRU[60],4.639911084330287,4.211915548990337,5.020538083513808,2021-Q2
NAIRU[61],4.647680529376296,4.2120999405508535,5.02431284323392,2021-Q2
NAIRU[62],4.641034098759704,4.092888125908177,5.052470273202176,2021-Q2
NAIRU[63],4.653355775999877,4.126714514599865,5.082236561430933,2021-Q2
NAIRU[64],4.633720646479388,4.0895618139105405,5.093237532083422,2021-Q2
NAIRU[65],4.6104453835340635,4.091945791409953,5.064955216084862,2021-Q2
