name,median,lower5,upper95,vintage
NAIRU[1],5.5916009956383945,5.21248220931238,5.965550741646952,2024-12-03
NAIRU[2],5.618611992176599,5.199633486264985,6.041520520194928,2024-12-03
NAIRU[3],5.642126653815341,5.197439565755095,6.1136960740549195,2024-12-03
NAIRU[4],5.6664155165503445,5.196710426236283,6.173286270801336,2024-12-03
NAIRU[5],5.693592880940722,5.201497552908354,6.230506422337425,2024-12-03
NAIRU[6],5.728165263044905,5.2270368004086025,6.303767343965572,2024-12-03
NAIRU[7],5.766809751314737,5.248475833615627,6.382723026085232,2024-12-03
NAIRU[8],5.802786235562888,5.267843349464801,6.46279995071003,2024-12-03
NAIRU[9],5.835509768534383,5.28408914912995,6.525789622155374,2024-12-03
NAIRU[10],5.861453257853967,5.294649686197694,6.575785915110457,2024-12-03
NAIRU[11],5.8797865771335625,5.309434307582033,6.608836001565006,2024-12-03
NAIRU[12],5.910933490065469,5.327514814130726,6.675773543996894,2024-12-03
NAIRU[13],5.9414896814193225,5.337972331185549,6.753206974180154,2024-12-03
NAIRU[14],5.96686842187043,5.347117344336547,6.83082010697889,2024-12-03
NAIRU[15],5.966179282660946,5.3398696173772215,6.835094164067197,2024-12-03
NAIRU[16],5.952055853268156,5.326435605639939,6.807309413357656,2024-12-03
NAIRU[17],5.9395465448482465,5.317655066658002,6.77920258489721,2024-12-03
NAIRU[18],5.920376726001535,5.300877092166792,6.716311906862707,2024-12-03
NAIRU[19],5.893554491188553,5.28644041309741,6.663640107136678,2024-12-03
NAIRU[20],5.882338845512498,5.2796215081127436,6.634100476921472,2024-12-03
NAIRU[21],5.861371834898197,5.2660774186596795,6.594821423715385,2024-12-03
NAIRU[22],5.842161837916808,5.255144243173706,6.552827625160067,2024-12-03
NAIRU[23],5.807634293954325,5.235120772653238,6.489042844462693,2024-12-03
NAIRU[24],5.7740355178944505,5.215699736971511,6.433903850149031,2024-12-03
NAIRU[25],5.7499236388769575,5.195970579664391,6.388174965952221,2024-12-03
NAIRU[26],5.7255912314784645,5.18351260896226,6.355496296267242,2024-12-03
NAIRU[27],5.696754120257725,5.164976001856609,6.316589712246208,2024-12-03
NAIRU[28],5.676255586171303,5.150554013811276,6.294641756260265,2024-12-03
NAIRU[29],5.65383566676203,5.1290014477554715,6.266605455045903,2024-12-03
NAIRU[30],5.618320956833944,5.095498773289802,6.225378844900337,2024-12-03
NAIRU[31],5.5950695001482345,5.072470304424619,6.197662281546694,2024-12-03
NAIRU[32],5.580116424215056,5.063565481764042,6.183258877294846,2024-12-03
NAIRU[33],5.573829517534398,5.058808927067762,6.183458241557553,2024-12-03
NAIRU[34],5.569661898621532,5.0600077849822584,6.180727156214003,2024-12-03
NAIRU[35],5.546662552765735,5.040814565632154,6.152415525168549,2024-12-03
NAIRU[36],5.51565544755745,5.00838782564188,6.119304050567195,2024-12-03
NAIRU[37],5.502426906527168,4.998600683597834,6.1100326494027195,2024-12-03
NAIRU[38],5.498117421733326,4.992897553422252,6.107987391854322,2024-12-03
NAIRU[39],5.507741986174786,5.007704091418857,6.13225636866048,2024-12-03
NAIRU[40],5.500865410639129,4.997124596352312,6.135123602347179,2024-12-03
NAIRU[41],5.500818923307483,4.9902353932115675,6.152291117532434,2024-12-03
NAIRU[42],5.476818329618793,4.965088504580223,6.128418171904766,2024-12-03
NAIRU[43],5.447134515674428,4.93283067338725,6.098164532063247,2024-12-03
NAIRU[44],5.397454337240715,4.876104411615276,6.022836015396492,2024-12-03
NAIRU[45],5.346293478198212,4.819863235935355,5.938261251737403,2024-12-03
NAIRU[46],5.3232590223811584,4.79003516310248,5.906968652338533,2024-12-03
NAIRU[47],5.310315654899507,4.783716295389615,5.883636863065794,2024-12-03
NAIRU[48],5.300071415569301,4.778776744709525,5.8725813994494684,2024-12-03
NAIRU[49],5.281928915511783,4.758860142282506,5.843657495324919,2024-12-03
NAIRU[50],5.252887206707928,4.729666936874414,5.802062465185169,2024-12-03
NAIRU[51],5.214492359247362,4.681250625745044,5.747824097305415,2024-12-03
