name,median,lower5,upper95,vintage
NAIRU[1],5.578748637498098,5.201263264622396,5.993729645555929,2023-10-25
NAIRU[2],5.594319827562909,5.150573610250356,6.121620251760307,2023-10-25
NAIRU[3],5.6334584220099595,5.1421366628207315,6.196406904166832,2023-10-25
NAIRU[4],5.677637593586908,5.170978327684842,6.22055734369905,2023-10-25
NAIRU[5],5.699707063013614,5.189483997934289,6.293431539131694,2023-10-25
NAIRU[6],5.742060286138331,5.1654572220924155,6.346267965090174,2023-10-25
NAIRU[7],5.8006588296654575,5.208067586308811,6.484346477420395,2023-10-25
NAIRU[8],5.842951852693439,5.209558827403226,6.5735760683466955,2023-10-25
NAIRU[9],5.871946542390131,5.236712874601921,6.705807878849389,2023-10-25
NAIRU[10],5.909316655135106,5.235540589834733,6.678267048830137,2023-10-25
NAIRU[11],5.918659822524765,5.227695747319358,6.7538092463223105,2023-10-25
NAIRU[12],5.959537943865222,5.214989940783352,6.810831517371812,2023-10-25
NAIRU[13],5.988174873695279,5.230416702625057,6.949607096421009,2023-10-25
NAIRU[14],6.0403337877555625,5.243636139044566,6.987400481469028,2023-10-25
NAIRU[15],6.0246823904787,5.264975245114448,7.015847572054589,2023-10-25
NAIRU[16],6.013747782350665,5.258266890065045,7.010971221758191,2023-10-25
NAIRU[17],6.0102815628212785,5.246241009319755,6.990047577002488,2023-10-25
NAIRU[18],5.960310665256011,5.242776750711064,6.894693092011618,2023-10-25
NAIRU[19],5.962412921665502,5.21642951008167,6.8464326666465745,2023-10-25
NAIRU[20],5.924406501656444,5.223105867313171,6.724087769980168,2023-10-25
NAIRU[21],5.915414235454385,5.225155910817253,6.712472499597888,2023-10-25
NAIRU[22],5.872659888302421,5.194425421774683,6.689121186006056,2023-10-25
NAIRU[23],5.849165045434178,5.17674193235113,6.601869126219775,2023-10-25
NAIRU[24],5.813609137605136,5.139860031756993,6.562627651317363,2023-10-25
NAIRU[25],5.778245397123256,5.149123429023763,6.4970520315098135,2023-10-25
NAIRU[26],5.752394500886519,5.130750145851952,6.480585383270851,2023-10-25
NAIRU[27],5.727460124123631,5.145957582819228,6.412612882011728,2023-10-25
NAIRU[28],5.702666286154919,5.12929344395663,6.3927340884617765,2023-10-25
NAIRU[29],5.676635777327138,5.112858229893272,6.385056442190777,2023-10-25
NAIRU[30],5.618334015235217,5.056475315241822,6.335688465411686,2023-10-25
NAIRU[31],5.60065277171949,5.020179951143297,6.336821169744668,2023-10-25
NAIRU[32],5.603812566506579,5.046835025836213,6.378995377715369,2023-10-25
NAIRU[33],5.588661614824042,4.961758780208549,6.380797500166786,2023-10-25
NAIRU[34],5.589656598353642,5.014105350155078,6.373072777613219,2023-10-25
NAIRU[35],5.570575222529756,4.9830794304884485,6.334281457159368,2023-10-25
NAIRU[36],5.5294173702686935,4.9006963193813595,6.260863248061322,2023-10-25
NAIRU[37],5.545793598951599,4.97101513948844,6.279817749430017,2023-10-25
NAIRU[38],5.525942353130547,4.986448242932172,6.278196420157558,2023-10-25
NAIRU[39],5.535236137759553,4.979192326070686,6.273707761458867,2023-10-25
NAIRU[40],5.528863647006597,5.0366054473934545,6.31662385735117,2023-10-25
NAIRU[41],5.542079126538374,4.998259085900467,6.365745820152871,2023-10-25
NAIRU[42],5.52488150978712,4.926581660260879,6.340153832646399,2023-10-25
NAIRU[43],5.514666306354508,4.9326846544464615,6.35293851841606,2023-10-25
NAIRU[44],5.4530785583332495,4.849251625024415,6.190953099713998,2023-10-25
NAIRU[45],5.403698547441069,4.7900730610415305,6.084446673289386,2023-10-25
NAIRU[46],5.389545280892714,4.7833055807950275,6.06722774285971,2023-10-25
NAIRU[47],5.342728992164988,4.837537690685442,6.091406481267153,2023-10-25
NAIRU[48],5.341903869374097,4.82463604715765,6.043611019711019,2023-10-25
NAIRU[49],5.324989235019295,4.781269437579194,5.956202518960035,2023-10-25
NAIRU[50],5.2886737514500695,4.732688748236277,5.914532710516382,2023-10-25
NAIRU[51],5.228915694839275,4.662297029146762,5.922020056834608,2023-10-25
NAIRU[52],5.19106096844011,4.637407314476952,5.835819770150111,2023-10-25
NAIRU[53],5.156979863322986,4.564191857706517,5.795305408742768,2023-10-25
NAIRU[54],5.142442730065987,4.568611839749536,5.778078787329279,2023-10-25
NAIRU[55],5.073327870260951,4.512008822734748,5.695620159904598,2023-10-25
NAIRU[56],4.997848535796816,4.393673931373299,5.599169259876946,2023-10-25
NAIRU[57],4.97085207468877,4.395950967530045,5.565347902086241,2023-10-25
NAIRU[58],4.9431993648599395,4.27621787656211,5.542526522242619,2023-10-25
NAIRU[59],4.913697193909082,4.211422847679485,5.513687085852267,2023-10-25
NAIRU[60],4.922247300299119,4.2742416933878005,5.51763644299198,2023-10-25
NAIRU[61],4.918056706767368,4.204355689411071,5.507589142003528,2023-10-25
NAIRU[62],4.920107394904111,4.1488422952509305,5.486071425209735,2023-10-25
NAIRU[63],4.9344424155266555,4.132190923798657,5.524859523942088,2023-10-25
NAIRU[64],4.908112631543105,4.162161524721754,5.582569257187625,2023-10-25
NAIRU[65],4.886744694933616,4.1090426699250475,5.5816848091727405,2023-10-25
NAIRU[66],4.8307182290935415,4.073693155166173,5.5667916593452915,2023-10-25
NAIRU[67],4.812815563903223,4.0529258365829115,5.555058539067633,2023-10-25
