name,median,lower5,upper95,vintage
NAIRU[10],5.8834563376820235,5.388262189386707,6.375656573018086,2018-Q2
NAIRU[11],5.8838310951694215,5.414997575555061,6.406436286602591,2018-Q2
NAIRU[12],5.907802355561133,5.368331476174947,6.426905663270274,2018-Q2
NAIRU[13],5.898749734341541,5.385471046033379,6.448895422344347,2018-Q2
NAIRU[14],5.882614303026849,5.345903838905798,6.42606340381482,2018-Q2
NAIRU[15],5.897028242465276,5.368602853034021,6.468431511836629,2018-Q2
NAIRU[16],5.8658591272053275,5.321505779431315,6.37659947158156,2018-Q2
NAIRU[17],5.816132913468165,5.2864458897340425,6.3834068084345255,2018-Q2
NAIRU[18],5.7877636470350335,5.2402971610252305,6.2951490693326635,2018-Q2
NAIRU[19],5.769168321965045,5.2208002938434275,6.23091841893493,2018-Q2
NAIRU[1],5.677084267710507,5.387690516548947,6.005667754773437,2018-Q2
NAIRU[20],5.7354837816055575,5.227722083360311,6.220751653961444,2018-Q2
NAIRU[21],5.677901194203766,5.184316410581542,6.159699278259226,2018-Q2
NAIRU[22],5.643324689579732,5.170661663341455,6.081645348704102,2018-Q2
NAIRU[23],5.603615941580568,5.140894878448886,6.039188709832017,2018-Q2
NAIRU[24],5.5399095234626206,5.1207423252186945,5.969544488317989,2018-Q2
NAIRU[25],5.4915501839643985,5.081578442857827,5.9212774254667755,2018-Q2
NAIRU[26],5.457092706334601,5.056286740989702,5.893449832543224,2018-Q2
NAIRU[27],5.410671121396252,5.028920704165207,5.841891206766211,2018-Q2
NAIRU[28],5.3641373215092845,4.948886648532056,5.8471035586475475,2018-Q2
NAIRU[29],5.334463011452698,4.945059975926693,5.792861718840907,2018-Q2
NAIRU[2],5.694097754096161,5.387969445320493,6.093363346690547,2018-Q2
NAIRU[30],5.296993875327647,4.871943016999149,5.784034034011784,2018-Q2
NAIRU[31],5.256946457000813,4.8270996416589815,5.744823614856586,2018-Q2
NAIRU[32],5.25831754795804,4.7912900241583065,5.719012623305772,2018-Q2
NAIRU[33],5.226399631660987,4.796862165102925,5.689133606071694,2018-Q2
NAIRU[34],5.21813754040149,4.8155753563637536,5.672852449417846,2018-Q2
NAIRU[35],5.204906190471327,4.791071192479311,5.634737976599429,2018-Q2
NAIRU[36],5.213540316721872,4.789796067673987,5.643368643090859,2018-Q2
NAIRU[37],5.214947299106106,4.806078098455945,5.660674881313633,2018-Q2
NAIRU[38],5.206121569297886,4.7953643470564415,5.6546716362486915,2018-Q2
NAIRU[39],5.180458444280531,4.793857982237834,5.627284779880643,2018-Q2
NAIRU[3],5.73015522339787,5.379362914507902,6.142728878209907,2018-Q2
NAIRU[40],5.152547240895161,4.772448697167841,5.586314644025354,2018-Q2
NAIRU[41],5.091216692149216,4.672869049543712,5.543154716665256,2018-Q2
NAIRU[42],5.056013163897771,4.636931228551223,5.4711496892911224,2018-Q2
NAIRU[43],4.9926273882279055,4.588914770862649,5.41293369844428,2018-Q2
NAIRU[44],4.945447751475833,4.510043984530618,5.36800062734231,2018-Q2
NAIRU[45],4.893199418128869,4.452772331942776,5.363281746841084,2018-Q2
NAIRU[46],4.846661020174006,4.435369534929334,5.31647178030972,2018-Q2
NAIRU[47],4.824993012834599,4.362444126805223,5.283026221073922,2018-Q2
NAIRU[48],4.812769576992508,4.331938010386943,5.2663633848929825,2018-Q2
