parameter,mean,median,sd,lower5,lower15,upper85,upper95
phi_pt_lag[3],-0.13944785643341873,-0.1409129407945017,0.1358346939951018,-0.35985995989470876,-0.27909892690217786,3.386423409012076e-4,0.08415668847651887
phi_pt_lag[4],-0.19211270766784685,-0.1928028775037293,0.13631897715594907,-0.4158542014463216,-0.3331402661098856,-0.05078939052302841,0.03222642469557825
pt_residuals[100],0.07262255391049292,0.07208085036503653,0.09626887508046783,-0.08496193469092271,-0.02598914818539521,0.17071301128536637,0.23200208978202386
pt_residuals[101],-0.05474655513924752,-0.0545739060072038,0.09362237789927773,-0.20745643915648943,-0.15092776969742094,0.04051973476781763,0.09884099952970456
pt_residuals[102],-0.06069211531721548,-0.06164804080258257,0.10463454051165681,-0.23087828428860036,-0.16784096904857443,0.04757703547865706,0.1129502884665068
pt_residuals[103],-0.021266573144579966,-0.02081147273380779,0.07929316511820023,-0.1516344430722483,-0.10249656065583362,0.060442122021695674,0.10943327438164163
pt_residuals[104],0.21937725078193548,0.21932731339253891,0.07337777535305175,0.09822465754334588,0.14400481196856946,0.29509098755049884,0.33961296708891214
pt_residuals[105],0.022943470798713568,0.023229943364395655,0.08459058135844005,-0.1170833117306609,-0.06413805090512731,0.11050956656297636,0.16083780591739474
pt_residuals[106],0.17040282462326836,0.16997512811384696,0.08303278878978096,0.035319544431079146,0.08505644027684306,0.2564438314569367,0.3083014987004454
pt_residuals[107],-0.039188204504697254,-0.03899339114828804,0.08289141336323215,-0.1743086715916794,-0.12494646393976289,0.046619529465934034,0.09705753738838042
pt_residuals[108],0.03043092423165977,0.030440117977174663,0.0753283542326998,-0.09275921953969404,-0.04675223822147727,0.10726538833264769,0.15399948995879725
pt_residuals[109],-0.12769039352248623,-0.12766826206544118,0.07574801653463405,-0.250942692457789,-0.2052823261935953,-0.04966687182839043,-0.0030079903165778025
pt_residuals[10],0.06860848516272937,0.06859321393482537,0.05185545020754763,-0.016927832918509585,0.015659057157618384,0.1214969965528168,0.15387107329578623
pt_residuals[110],-0.08374176943094506,-0.0836536213797171,0.06358504005433813,-0.18822390880431655,-0.1491900758782148,-0.018140416261014737,0.021196173767863553
pt_residuals[111],-0.08367637818258895,-0.08253754580297357,0.05992770567495173,-0.1835470478012564,-0.14641128676410783,-0.021539608561531642,0.013153484314466835
pt_residuals[112],0.24442283804341813,0.24588688905530443,0.05992026720462261,0.14417200381553594,0.18253787155498272,0.30593213604467023,0.3409262338418025
pt_residuals[113],0.19503214727533422,0.19648846699745043,0.06569418580754544,0.08342953534836173,0.12736059136502706,0.2631421033806886,0.3001088081605528
pt_residuals[11],-0.11717747378592187,-0.11672493748293405,0.061872439883013816,-0.2198105706813933,-0.18161604092273098,-0.05274290605372109,-0.016254170151782946
pt_residuals[12],-0.052676439513048214,-0.05187409172881685,0.0693200924826523,-0.16748742775613243,-0.1239355418288905,0.01791266912957727,0.060976388349386665
pt_residuals[13],-0.05925075133883198,-0.05843819274487305,0.07176464274315521,-0.17864009129993966,-0.1336075911730397,0.015127619956217364,0.05676993571518487
pt_residuals[14],0.30389946203114676,0.30397552657936255,0.07444417034205426,0.1806268180328723,0.22696065990372113,0.3809633894962371,0.42621143648409354
