parameter,mean,median,sd,lower5,lower15,upper85,upper95
phi_pt_0,0.0014826932094614941,-6.989462537909663e-6,0.015905235304531896,-0.023632274124729777,-0.015008200113471044,0.017995298141580157,0.02956414431649574
phi_pt_lag[1],0.025474797884764474,0.025257796852356296,0.015888514215726124,0.0013747373097520612,0.008903102183044064,0.04041811240289545,0.054296891003742395
phi_pt_lag[2],-0.013121557815397332,-0.01266780239692164,0.01682206782941961,-0.04104088751116039,-0.031194930366426905,0.0019557455162326847,0.015866798061970475
phi_pt_lag[3],0.010797856780307393,0.010743292086135281,0.01740280685585984,-0.016306246053365,-0.006360215856515795,0.029636836880156132,0.03834898534510879
phi_pt_lag[4],-0.02158363760407359,-0.020903453323895205,0.015354870377549427,-0.050200471906374305,-0.03704025559842339,-0.0070839713863904965,0.0038859792717835595
pt_residuals[100],0.06767812746545748,0.07032192849249208,0.09328688276833162,-0.07179353190339155,-0.02215069880536044,0.16478901436006424,0.2100653539789284
pt_residuals[101],0.038466056365869486,0.045761483440817874,0.10151541138693122,-0.12920054568184866,-0.07750793548385208,0.1409229187795166,0.19700857790915155
pt_residuals[102],-0.13429708120272424,-0.13471990664515854,0.10829215870610646,-0.30825642345673576,-0.24290252426880296,-0.01912095179714386,0.02173684572329555
pt_residuals[103],0.06223222216843877,0.06804264323532111,0.0725317317658415,-0.06235347465617426,-0.01478266342950397,0.13626633132576915,0.18437317555122004
pt_residuals[104],0.20564671217951178,0.20323894754078875,0.066416866147139,0.10826968379957848,0.13199518314550776,0.26966426749724975,0.33086333799685713
pt_residuals[105],0.019643979396650333,0.01465215801810582,0.07579715450685891,-0.08910993753467208,-0.05948149929576829,0.10651155113188918,0.14572293513113846
pt_residuals[106],0.027616900082308743,0.026543598941636992,0.0708091273329271,-0.07786860785228907,-0.04097486498410555,0.10293325625829786,0.14466011644398377
pt_residuals[107],-4.262830150591367e-5,-0.007841019894124446,0.07476431038524137,-0.10516817568428292,-0.07474428419816864,0.07168429604094248,0.12575381035645164
pt_residuals[108],-0.018887525968492608,-0.020374742062277296,0.07356763191690217,-0.13644818801611625,-0.0946430727323515,0.0645247756066317,0.10879369468283018
pt_residuals[109],-0.20701969975193685,-0.2090820717723646,0.06536530316157287,-0.3070941643745603,-0.2720739712668792,-0.13643076947175248,-0.10212581216836523
pt_residuals[10],0.10571658224291243,0.10604117939103685,0.055245659655629296,0.016103636945749754,0.05313240115018353,0.15737635897114371,0.2018959254889618
pt_residuals[110],-0.07428074266641162,-0.07278564151834632,0.05746879133259985,-0.17463008170209124,-0.1329505270252867,-0.014676243016091729,0.01627297208990899
pt_residuals[111],-0.11717606330195858,-0.1148731479835956,0.059617721028514065,-0.21403602626415216,-0.18090107421544763,-0.05422925345421839,-0.024048897257605305
pt_residuals[112],0.24967874364118897,0.25589286434057984,0.053919865010195425,0.16442947231842744,0.19377575085667378,0.2981311122570171,0.3403633365417563
pt_residuals[113],0.1789040846735909,0.18210385549299918,0.05602064542700314,0.08910644192964746,0.12049049492804591,0.2346983091662856,0.26832920186077835
pt_residuals[11],-0.12739637564359665,-0.12959681499793402,0.048776110082365536,-0.19999442119088845,-0.17243784253070232,-0.075222386330339,-0.0455386763217777
pt_residuals[12],0.002195372679373385,9.009641333982965e-4,0.062238251387889444,-0.10606730226588766,-0.06268281730699664,0.06916168162373326,0.09637696033597248
pt_residuals[13],-0.012640226325003022,-0.011582953123706496,0.060477308642084955,-0.10600003514645848,-0.07473137300549217,0.04426789529311655,0.08693754400227165
pt_residuals[14],0.3623591950695019,0.3568316687724803,0.06568712165066878,0.267910445931161,0.2978029283831126,0.428916625279144,0.47324561113236413
pt_residuals[15],0.16046841646158497,0.15735075936717235,0.07046821741510896,0.051310578726823396,0.09014698124925849,0.2342185127640859,0.2685946975288608
pt_residuals[16],0.056044789352183974,0.06034583331112531,0.07106401656954536,-0.06089697934531831,-0.02648320532280934,0.1273817472519077,0.17638440164630131
pt_residuals[17],0.3075778987632875,0.30540824616155104,0.06745394092386744,0.19678900073532796,0.2312452748465364,0.3726473226966479,0.4159081214453545
pt_residuals[18],0.12574943526279686,0.12219972043386373,0.060999504103687735,0.019085024246351105,0.06599711767423921,0.1867660289694996,0.2185443842374911
pt_residuals[19],0.009665486252788343,0.007925284163038004,0.0429699755405353,-0.056900214723622194,-0.03357982865830701,0.05296285527598298,0.07441715036729
pt_residuals[1],0,0,0,0,0,0,0
pt_residuals[20],0.10930665330296127,0.11141802304095011,0.04960085411194088,0.02879912814508344,0.05396958549723843,0.16106190363163636,0.18757896322022902
pt_residuals[21],0.050895953819220636,0.05223231390588534,0.046742778849255776,-0.025024630586079483,-0.005634944076858984,0.09634760066244742,0.11860599407858011
pt_residuals[22],0.18913980689785526,0.18796572814929247,0.05172792707480166,0.10430235996810985,0.1363166104776351,0.24022048720785155,0.27527775975344776
pt_residuals[23],-0.08983322520381128,-0.09426830603342307,0.05548532551423879,-0.1675018323874913,-0.14676511341591128,-0.034433094719031575,0.004285952586731554
pt_residuals[24],0.03532084103296992,0.03337931945583206,0.05303951944829015,-0.0485724322447721,-0.01632377439548479,0.09334138379598075,0.12456307265932998
pt_residuals[25],0.044645373273960814,0.04704476567482191,0.042396870886901035,-0.020391962122536283,8.067094046135117e-4,0.08863509968325867,0.10795151666828472
pt_residuals[26],-0.011739003829693688,-0.0076670933895573445,0.041885512062952726,-0.07863786984099302,-0.05727395268076149,0.03126661087028447,0.054837760644307336
pt_residuals[27],-0.12223546491916745,-0.12551188135861385,0.040879373276443726,-0.18965275012427119,-0.16482046019772809,-0.08212318678655775,-0.05875378436748124
pt_residuals[28],-0.0447068621408344,-0.04283621662973491,0.046346747197588106,-0.12048630583677655,-0.08710455299703823,0.0014785560700585852,0.0298943252796828
pt_residuals[29],0.10907981736780488,0.10727780802781772,0.04959453764664536,0.02780452927339239,0.0633426342297309,0.16198028857516988,0.18314388819335523
pt_residuals[2],0,0,0,0,0,0,0
pt_residuals[30],-0.12243960669199992,-0.12577322646381628,0.051699303107345745,-0.20664882176124244,-0.1726805509292242,-0.07274826189438358,-0.028067877802484997
pt_residuals[31],-0.1568110089211848,-0.15240601997215042,0.058755588443932985,-0.2584294847465916,-0.22369771896460114,-0.09859902949382798,-0.06392420904963929
pt_residuals[32],-0.14147828805683957,-0.13934005914730058,0.05746781583343702,-0.23755221885199185,-0.2035604853933411,-0.08341370749954391,-0.04728815629068292
pt_residuals[33],-0.019508892278647903,-0.02211630839605616,0.055717282529025136,-0.10204359531984224,-0.07318408855973811,0.03240480399636838,0.07277501430086919
pt_residuals[34],-0.02840687406456408,-0.02763495347407191,0.053175518451885416,-0.11437007098506571,-0.08323788018149822,0.02082587409350808,0.06265742566039166
pt_residuals[35],0.03935744226780654,0.04233462794133297,0.055383118597594906,-0.05380699822518489,-0.01596246672769798,0.09629682368185662,0.12250456566781122
pt_residuals[36],-0.15370366201790064,-0.15128459018840806,0.05307028029710297,-0.24192088364966888,-0.20816151778472966,-0.10752579739719706,-0.06786706669675571
pt_residuals[37],-0.182901144187105,-0.18091891995524506,0.05576150483372941,-0.2737668821304059,-0.24214919733943857,-0.13073120315965592,-0.09348093190618892
pt_residuals[38],-0.24809280926173358,-0.24525305990054835,0.05547330869818438,-0.3422457397042908,-0.30678831445668037,-0.19314544261210315,-0.15947974721636715
pt_residuals[39],-0.01977785120419239,-0.022770372742373424,0.06325927468863615,-0.11647222845934556,-0.08306039379179221,0.04247974407063371,0.08982178861856764
pt_residuals[3],0,0,0,0,0,0,0
pt_residuals[40],-0.01582830234505079,-0.018959769241663926,0.0700019043164945,-0.11774917900377993,-0.08632760943074685,0.054767037563486304,0.0925637150704006
pt_residuals[41],0.2112852582567462,0.21286782003056592,0.06352368527884544,0.10023880388472448,0.14896848666399945,0.2748075685418625,0.2970551664523593
