parameter,mean,median,sd,lower5,lower15,upper85,upper95
gamma_pt_lag[1],0.19693122595754642,0.2023822219346379,0.31490126505964333,-0.31572692853854983,-0.13772598778251902,0.5194358420318539,0.6906229260575795
gamma_pt_lag[2],-0.32999830036576266,-0.34252174268565744,0.36566385281032476,-0.9046606730907019,-0.7009222252522582,0.03869911830294283,0.2505280362017966
gamma_pt_lag[3],-0.2623241670628467,-0.2517599876336172,0.3967005717101096,-0.9309244520303342,-0.6623862809228993,0.15869433887519618,0.3397571184973132
gamma_pt_lag[4],-0.4077506458666668,-0.401277759670474,0.30146531926879583,-0.850181641655909,-0.7248016530738682,-0.07486051036424327,0.10641855050284568
gamma_wage1_0,-2.4058600541400743,-2.3747982014128315,0.7307453263094678,-3.6290986702823584,-3.155241121864938,-1.7164357315386405,-1.1163556110798747
gamma_wage1_lag[1],-0.3809619380074613,-0.4508265649858526,0.7288932982007521,-1.4868013190258906,-1.1488160802325442,0.3695555610233989,0.8600319375379573
gamma_wage1_lag[2],0.5883493749931102,0.6680887473950303,0.7484364351746937,-0.6322009937037465,-0.2684368604932282,1.4296753658845518,1.7479234325118005
gamma_wage2_0,-1.0930413261837781,-1.0270652179205007,0.6886777743552156,-2.1050453988236755,-1.7523578366446353,-0.4219930944645619,-0.10719892995051832
gamma_wage2_lag[1],-0.3264204168641619,-0.34257003309663236,0.7492395198602746,-1.483491726548485,-1.1981938471792637,0.5091614636410744,1.0004096005406748
gamma_wage2_lag[2],-0.031491378809242195,-0.042691950657494315,0.6825286435489782,-1.1004293025454805,-0.7713281219724205,0.6611712241761374,1.0687541910448028
gamma_wage3_0,-0.2457086363503794,-0.24812216662039666,0.27806049625843987,-0.7374408680288517,-0.5123489536950042,0.025373111227278866,0.17619021833765666
gamma_wage3_lag[1],0.15015125051277114,0.14142333012983355,0.4391376025508356,-0.5980984397811854,-0.33309134839896243,0.6074471065785186,0.9051399363891806
gamma_wage3_lag[2],-0.8688168327834686,-0.8644039974207134,0.4172824926059095,-1.5027161849137545,-1.3096230397883006,-0.4153207868630509,-0.23795153931517557
lambda_pt_0,-0.06147913938954449,-0.059789112580313886,0.3956387917340913,-0.7593744594193064,-0.461959798834419,0.33933303357171174,0.5629284579758809
lambda_wage1_0,-3.4392970979370987,-3.408343198272083,0.9046280912874194,-4.946237344476471,-4.412208661709713,-2.5905895983889344,-1.968641754612227
lambda_wage2_0,-2.7545051233088835,-2.7448425698547636,0.8385782605807391,-4.108136887249747,-3.653484873712071,-1.9500414426951838,-1.3660398648552843
lambda_wage3_0,-1.0290055380478662,-0.9609538644153278,0.41568947373425746,-1.8004175560710278,-1.4811328297904414,-0.5992125309350276,-0.39324397051962534
nhat_init,5.766194893782605,5.761316046400326,0.16211500896735095,5.489325374211166,5.600440596141733,5.9545916507207615,6.020768968503763
phi_pt_0,-0.013383641079729582,-0.01397888970566552,0.019172109489188592,-0.04389202731512688,-0.03238363931729514,0.007007675786095494,0.021666126737274517
