parameter,mean,median,sd,lower5,lower15,upper85,upper95
phi_pt_lag[3],0.007705731023515961,0.006568504738142411,0.016441427259700714,-0.017554747448949436,-0.009060863061639533,0.02496720745401648,0.035373420059853417
phi_pt_lag[4],-0.016695040454525564,-0.016125546225971343,0.016031242974899156,-0.041552029177586415,-0.03396818567485071,-2.3374844397356571e-4,0.005593519952129141
pt_residuals[100],0.08251294536347362,0.08548507430237773,0.09678095534108937,-0.08540502731519387,-0.015647521640047148,0.17521003372410554,0.2388436617533887
pt_residuals[101],0.0052262559200288855,0.00584917232003912,0.096390348483686,-0.1587225011681734,-0.10330618792414535,0.09879174733513196,0.1608836975782723
pt_residuals[102],-0.1218139345418599,-0.1323641007199986,0.10353331159972597,-0.2634802060666191,-0.22113029816852048,-0.01594762455922409,0.03356460379697084
pt_residuals[103],0.012478819964187827,0.014020274751856854,0.0665145892152113,-0.08781168360636696,-0.05215450184899794,0.07620880811931502,0.12936835773480881
pt_residuals[104],0.19393465095341095,0.19566978964494208,0.06351699990395106,0.09122780202423988,0.1323130921379906,0.25416397314214323,0.28986307294595015
pt_residuals[105],0.016914432221470502,0.022128366034945668,0.06832265210346268,-0.09325039285967458,-0.0634770479860692,0.08157127342065089,0.117656468852465
pt_residuals[106],0.07382310162764802,0.07571353503448802,0.059842985010573654,-0.017040217629095643,0.009002341580509898,0.13468819557679756,0.17159134861387323
pt_residuals[107],5.330281434238442e-4,-0.0013199502302359556,0.0644547701833978,-0.11622965988456443,-0.06651057619662508,0.06727813479514519,0.10824590600509332
pt_residuals[108],-0.014275676874878813,-0.011843818067856005,0.055786208865658965,-0.0995411702044828,-0.07585322782115277,0.044708078242653576,0.08420044636452248
pt_residuals[109],-0.36356942561215627,-0.35894637697019766,0.048429193313664194,-0.44514141889278536,-0.40991660122895046,-0.3185685279437158,-0.28830887572952035
pt_residuals[10],0.10944374549064195,0.10543145359557315,0.05694383115565369,0.021804813751127767,0.05068962547852733,0.16571181079931505,0.19429067686778978
pt_residuals[110],-0.12745013352908155,-0.1270081849291247,0.048482683003481596,-0.21124141305647656,-0.1768944677365087,-0.0845154125872585,-0.047711530459672656
pt_residuals[111],-0.21483103666872974,-0.21327624266316275,0.05030528021628287,-0.2967589293441239,-0.2719310007838933,-0.1618691688882582,-0.13597393183226592
pt_residuals[112],0.20364213075114515,0.20674675578383495,0.05155687962117616,0.1181631483978695,0.14492647923616983,0.2555975910007321,0.28159639768048433
pt_residuals[113],0.07715899149779837,0.07504864078396795,0.04872025538416751,-0.002343953390417057,0.027741581246648744,0.12880633687122406,0.15101324765557347
pt_residuals[114],0.04550368856213596,0.043915308308957346,0.050795042449484205,-0.035623139303524155,-0.004549944153157343,0.09963152218818849,0.12420582788553053
pt_residuals[115],0.11120458774453656,0.10978196282038832,0.053323733167581135,0.021056007753432058,0.0593605941666232,0.16839564655069747,0.20467398294373185
pt_residuals[116],0.09013089735728537,0.0921308924335264,0.05600852028397596,-0.007610912516481121,0.031106976473355682,0.1493062362557584,0.18174344857094885
pt_residuals[117],0.08982574354185893,0.08450151811458817,0.05657102185713959,-0.008140697727915834,0.02412167448506628,0.1483417732473998,0.18120455123702978
pt_residuals[11],-0.13181158782312175,-0.13048543630133058,0.05774464691010161,-0.22832684903986888,-0.19410585452797638,-0.07507061016257889,-0.041954823460103194
pt_residuals[12],0.024732041294736218,0.025146057953270073,0.059934999838759453,-0.07626273422748814,-0.02929266287028035,0.0861527154717962,0.12375258728581125
pt_residuals[13],-0.0274479433479916,-0.02910110899844337,0.06169520746977483,-0.1249708871286625,-0.08896835030384324,0.04358420215691568,0.07145617015935381
pt_residuals[14],0.3892606026882688,0.3905523297799937,0.060888465166431156,0.28474483511686655,0.3237085526596804,0.452973204705557,0.4767733843197618
pt_residuals[15],0.20739839139732003,0.20911437644770148,0.05243417657060924,0.10811356496089651,0.15255614289838948,0.25823508427262853,0.2901778766453335
pt_residuals[16],0.10102579867585948,0.10757067412790833,0.06490620719829919,-0.01131377847435208,0.033893314313460626,0.16515567335267686,0.19707538597084434
pt_residuals[17],0.3071135322130893,0.30985648728418025,0.05086339168669149,0.2069119728455428,0.2597781268330534,0.357696081511765,0.3827810058533412
pt_residuals[18],0.12311680459801545,0.12405964455445057,0.051447538793471574,0.029995994185947932,0.07189730741880637,0.17956296959844836,0.20265340422636
