parameter,mean,median,sd,lower5,lower15,upper85,upper95
wage1_init[2],0.4596520409977335,0.44764444834885575,0.6467215287718099,-0.5387439552043898,-0.22003389533674741,1.0903665142650956,1.4961117627343055
wage1_init[3],0.4834957960723793,0.48209869149583073,0.5445105582667963,-0.4419214127944331,-0.08384838016603988,1.0737668522510957,1.3486190647452987
wage1_init[4],1.0605866300219862,0.9882889318598685,0.6973839610444871,-0.022476003412855543,0.3456475378795724,1.8257527109458156,2.2979561621353675
wage1_init[5],-0.757466302842032,-0.7727763540645519,0.6756054812876551,-1.792469481640465,-1.403215459297071,-0.08204830926755484,0.30487800107439206
wage2_init[1],0.897016746051,0.9044513139459929,0.1110460719698429,0.7244902176924825,0.776583036413811,1.022485132784665,1.067085203553525
wage2_init[2],0.8987374831582433,0.9068325255208702,0.12810932455962876,0.6863226734822178,0.7575931895780827,1.0390419988324917,1.1189374819917062
wage2_init[3],0.7311537034228563,0.7204046801870597,0.12916324427543607,0.5401144487539971,0.6084197491442175,0.872394720808177,0.9345551936561362
wage2_init[4],0.7252191166849276,0.7228843236586998,0.10827415525246474,0.5617850847572942,0.608780810849161,0.8491431906965472,0.9185522293270435
wage2_init[5],0.7428755040702599,0.7307000190963185,0.1212581428217962,0.554133743661796,0.6223507470301306,0.8653954375621111,0.9226401715747259
wage_missing[1],0.8876910076433412,0.9068544369143313,0.6027369657573785,-0.058412909207665606,0.21026681374011946,1.5257337557449755,1.830585964240329
wage_missing[2],0.8673430573987811,0.869627456503399,0.1392266657096286,0.6438101631587768,0.7070366133123758,1.0151860825599741,1.0817519654767849
xi_pt[1],0.5010505884001045,0.5099112304527139,0.11673114027935189,0.30903492178156905,0.3756223922483263,0.6241459666590985,0.67795787321419
xi_pt[2],0.5431752933081645,0.5379802601041495,0.13883374653289834,0.31170940270913455,0.40285577626092217,0.6957227810193645,0.7689760100849438
xi_wage1[1],5.038093852087368,4.9971811011007095,0.676626709794995,3.9220960702220715,4.361805204003749,5.745526327340173,6.209920331833417
xi_wage1[2],-0.0800033836904212,-0.06841075036213495,0.7169705685667774,-1.1906294381838594,-0.8248718899153005,0.5306998346500906,1.094975248432545
xi_wage2[1],-0.29890885775901854,-0.29268849143742565,0.13515120103511052,-0.5105550508953022,-0.43691907376974504,-0.1656627646930975,-0.0950432246866486
xi_wage2[2],-0.27226096821222556,-0.26830061272150163,0.1447905006551828,-0.5045711629381543,-0.42818720387807563,-0.11421646016473215,-0.03265114960058322
