period,median,lower90,upper90,date,region
60,4.990978253215322,4.616212425004129,5.372466754799065,2012 Q3,NSW
61,4.944426959100809,4.566187550852314,5.3239381271846415,2012 Q4,NSW
62,4.894205088516716,4.51509746436049,5.278593271667432,2013 Q1,NSW
63,4.859632785662724,4.476691435768967,5.244061913210214,2013 Q2,NSW
64,4.8093301221168545,4.419025792886504,5.195199412789692,2013 Q3,NSW
65,4.764345950511049,4.37382381679748,5.149145963264992,2013 Q4,NSW
66,4.717581734476616,4.324403268373169,5.107014272782079,2014 Q1,NSW
67,4.671250871751511,4.27296799734731,5.059341140527998,2014 Q2,NSW
68,4.620076248279844,4.2182247195961216,5.0068074000493255,2014 Q3,NSW
69,4.575722138559527,4.173216018582622,4.959523797908014,2014 Q4,NSW
70,4.5260321122170035,4.123384239104678,4.909429270963545,2015 Q1,NSW
71,4.4760702829599035,4.069318277855924,4.862355146015934,2015 Q2,NSW
72,4.425725825468252,4.0195855410074,4.810304959165157,2015 Q3,NSW
73,4.3850985081094205,3.979501420975245,4.759389813381199,2015 Q4,NSW
74,4.337417561453309,3.934103646587735,4.705491411826523,2016 Q1,NSW
75,4.303843345511439,3.901817614474943,4.676122058908668,2016 Q2,NSW
76,4.260643631112652,3.8616992247189224,4.629923262234972,2016 Q3,NSW
77,4.229928532125005,3.8366460097596127,4.597493290650884,2016 Q4,NSW
78,4.195356731944408,3.803048075925351,4.553115115427764,2017 Q1,NSW
79,4.168412323670195,3.7748494059926734,4.52871314389287,2017 Q2,NSW
80,4.143357530962348,3.7516610101963854,4.500919884549632,2017 Q3,NSW
81,4.1225302381364735,3.7368857632104397,4.476280963884545,2017 Q4,NSW
82,4.097706550295463,3.7143646466522466,4.45100637733046,2018 Q1,NSW
83,4.0690214588952935,3.6821764029149247,4.421958637137223,2018 Q2,NSW
84,4.0480658421160864,3.655702093431669,4.398309883484696,2018 Q3,NSW
85,4.033283845488115,3.6507681445300704,4.383692546256218,2018 Q4,NSW
86,4.008845532885902,3.6245276666070545,4.359804851095271,2019 Q1,NSW
87,3.9976643137555183,3.6176347184420723,4.35083620927224,2019 Q2,NSW
88,3.992211787051162,3.6132635710043144,4.348242982150746,2019 Q3,NSW
89,4.003250527345092,3.6209837406772856,4.356633138890338,2019 Q4,NSW
90,4.016901069030201,3.6394091050709685,4.370665629459656,2020 Q1,NSW
91,4.038753978449957,3.6630337496007632,4.393552312077655,2020 Q2,NSW
92,4.0519604355856185,3.68107201602822,4.407289183273469,2020 Q3,NSW
93,4.064341657174645,3.6978736637680867,4.417652947202643,2020 Q4,NSW
94,4.070434754141751,3.7093740380862883,4.42328119000044,2021 Q1,NSW
95,4.079347318503002,3.724239665431467,4.4323468941414035,2021 Q2,NSW
96,4.069626590121528,3.7267413086999777,4.419079220623498,2021 Q3,NSW
97,4.080820545103936,3.7483850715816396,4.4182831574234305,2021 Q4,NSW
98,4.08496558555564,3.760521040764243,4.420797130898226,2022 Q1,NSW
99,4.083019219058286,3.766994996394675,4.417660233223676,2022 Q2,NSW
100,4.083235152746335,3.7731442219304077,4.4123181517313155,2022 Q3,NSW
101,4.109235991945511,3.7996610127586257,4.437949997699025,2022 Q4,NSW
102,4.141236984843951,3.831743702850393,4.477737713914637,2023 Q1,NSW
103,4.141263268419344,3.8316005502960273,4.476986569041138,2023 Q2,NSW
104,4.1296343694283895,3.809373408631626,4.4784248894917695,2023 Q3,NSW
105,4.145564485793937,3.814538295755236,4.505513475074205,2023 Q4,NSW
106,4.1337921097515675,3.7893157477745443,4.50775340939906,2024 Q1,NSW
107,4.129321957188275,3.761553160214087,4.517971281728921,2024 Q2,NSW
108,4.124044713866702,3.731385332780758,4.535032530335313,2024 Q3,NSW
109,4.123563244285174,3.7069756510762635,4.562711525466242,2024 Q4,NSW
110,4.128205128240452,3.675847539496631,4.583931940511424,2025 Q1,NSW
