period,median,lower90,upper90,date,region
41,5.817275269056536,5.261226175663482,6.422386341105097,2007 Q4,SA
42,5.804832600609842,5.255243526625409,6.405751825065529,2008 Q1,SA
43,5.795480654183694,5.2440942375958155,6.386136569056631,2008 Q2,SA
44,5.779223315306339,5.223399460469786,6.366046510517036,2008 Q3,SA
45,5.767971039720666,5.208501371792755,6.358793359119617,2008 Q4,SA
46,5.752247902097414,5.1913869017898895,6.339666601091183,2009 Q1,SA
47,5.740642688473521,5.179456535571966,6.327561796467321,2009 Q2,SA
48,5.729570476043772,5.1657491340374415,6.315435698357509,2009 Q3,SA
49,5.7200234855223755,5.156115008106315,6.299101861697497,2009 Q4,SA
50,5.7102931800584695,5.139101420206239,6.285838276555254,2010 Q1,SA
51,5.700550585401393,5.1309943650221594,6.2774915197545065,2010 Q2,SA
52,5.689273712157885,5.117673153662825,6.265145755831578,2010 Q3,SA
53,5.6805053370977765,5.107251441319865,6.256469306450285,2010 Q4,SA
54,5.668795560640918,5.094900245850933,6.239218321157838,2011 Q1,SA
55,5.660732493975288,5.078093759622867,6.227030217543858,2011 Q2,SA
56,5.651109870940919,5.065043203431552,6.214445440919077,2011 Q3,SA
57,5.641470968236824,5.056590644631344,6.2124559600267455,2011 Q4,SA
58,5.6327980339434305,5.044148736097737,6.199714355208622,2012 Q1,SA
59,5.622885428959249,5.033378867633006,6.18877629947769,2012 Q2,SA
60,5.613283084125698,5.023843607276742,6.178456053466628,2012 Q3,SA
61,5.603724139642981,5.011504424045251,6.170338280737031,2012 Q4,SA
62,5.594016349967588,4.9962174229043965,6.162229328306963,2013 Q1,SA
63,5.581805913984832,4.981924150559533,6.155333923441411,2013 Q2,SA
64,5.569311513286017,4.969676057834874,6.141649673507461,2013 Q3,SA
65,5.556403750262928,4.946919296074352,6.126666248645737,2013 Q4,SA
66,5.542700636518167,4.936335258254216,6.117410685261147,2014 Q1,SA
67,5.530300796380485,4.918541191560843,6.1001195260026035,2014 Q2,SA
68,5.519863371923943,4.8972292139284175,6.087762943843618,2014 Q3,SA
69,5.506493931012921,4.885315871062124,6.076189837826534,2014 Q4,SA
70,5.49164277131141,4.866981021979131,6.064756394400676,2015 Q1,SA
71,5.4794235381541245,4.854884157351771,6.052433282089448,2015 Q2,SA
72,5.465149416084829,4.837635956528631,6.038415029612624,2015 Q3,SA
73,5.45316756105162,4.8156648890160305,6.0279187432084615,2015 Q4,SA
74,5.440395438963648,4.8080877626485945,6.014745934667179,2016 Q1,SA
75,5.426910808170031,4.791346036609363,6.003385622793203,2016 Q2,SA
76,5.416331969480222,4.773857869583936,5.9884301317050985,2016 Q3,SA
77,5.404723965576753,4.764312002011246,5.981891671341329,2016 Q4,SA
78,5.3947766136797535,4.7593507404697535,5.974354293824207,2017 Q1,SA
79,5.381927735299234,4.742651894284026,5.963718586987618,2017 Q2,SA
80,5.370731658838583,4.726499161275766,5.9578704194292404,2017 Q3,SA
81,5.358649892189781,4.715775805533811,5.953853841768551,2017 Q4,SA
82,5.348455363760422,4.704410433306304,5.942397654577516,2018 Q1,SA
83,5.33935096681024,4.689993067890349,5.934690798993382,2018 Q2,SA
84,5.331548921905311,4.684405784857912,5.930891872034125,2018 Q3,SA
85,5.321105626929683,4.671884556098656,5.925890676774985,2018 Q4,SA
86,5.314202730089699,4.660945247865757,5.922963234202644,2019 Q1,SA
87,5.306280942205026,4.643602416014728,5.913308966013169,2019 Q2,SA
88,5.298819821126431,4.635336088633758,5.9066848169632165,2019 Q3,SA
89,5.289640389938854,4.628737625771233,5.906439725245423,2019 Q4,SA
90,5.281595984530511,4.622773601599891,5.902257782743024,2020 Q1,SA
91,5.275198195641057,4.615518655327744,5.89755631775116,2020 Q2,SA
92,5.268905521430247,4.603468071205297,5.89771297417826,2020 Q3,SA
93,5.262565127762585,4.594095627752469,5.896317812671127,2020 Q4,SA
94,5.255962305864822,4.586566543546397,5.893442322479386,2021 Q1,SA
95,5.251716064459355,4.584325229095497,5.892614090221068,2021 Q2,SA
96,5.250002865349739,4.58050548804763,5.886477382242566,2021 Q3,SA
97,5.249056842166861,4.578515415033608,5.88908079538398,2021 Q4,SA
98,5.24658227505574,4.573193221080464,5.898901260779898,2022 Q1,SA
99,5.244798195962366,4.568568024994545,5.900733308721134,2022 Q2,SA
100,5.244024237669719,4.567262913571084,5.898668512705344,2022 Q3,SA
101,5.241550977914562,4.5655764522238504,5.902116318485895,2022 Q4,SA
102,5.239406604399939,4.557160891282542,5.907891268608531,2023 Q1,SA
103,5.231844103670568,4.541890921904863,5.911646935149982,2023 Q2,SA
104,5.230818308589942,4.536056216091459,5.912255098276135,2023 Q3,SA
105,5.226540513135504,4.521603243045811,5.917930159236312,2023 Q4,SA
106,5.225043398983038,4.509253509010232,5.916759812598831,2024 Q1,SA
107,5.222043409917211,4.502615321624882,5.921665485935255,2024 Q2,SA
108,5.22312057566721,4.491772580243903,5.928327301322031,2024 Q3,SA
109,5.223264964247456,4.486529565201299,5.937740483786326,2024 Q4,SA
110,5.226850082890452,4.48384264454356,5.944202391688041,2025 Q1,SA
