period,median,lower90,upper90,date,region
45,5.268018520418561,4.84643011925438,5.75354819426045,2008 Q4,WA
46,5.254665272664172,4.836820189332353,5.733824222023961,2009 Q1,WA
47,5.246239645285439,4.830412193533196,5.723523638946125,2009 Q2,WA
48,5.236715595866132,4.815549786159268,5.711702715682657,2009 Q3,WA
49,5.2293759993932145,4.810891302049355,5.695945180214539,2009 Q4,WA
50,5.215959341767514,4.797734198023959,5.685273160098087,2010 Q1,WA
51,5.200118713127496,4.788976357058679,5.668237384231139,2010 Q2,WA
52,5.1846785918965335,4.769628103154416,5.645932780522598,2010 Q3,WA
53,5.165382154536021,4.752355928656409,5.630131616750333,2010 Q4,WA
54,5.145253653025314,4.729932946294083,5.604723606120693,2011 Q1,WA
55,5.122825319917082,4.713251749200582,5.583881990729289,2011 Q2,WA
56,5.104643981317498,4.691509318875009,5.562938226731709,2011 Q3,WA
57,5.078135496032852,4.662192042306404,5.542914379585035,2011 Q4,WA
58,5.051984972565854,4.63940426470933,5.509611267856502,2012 Q1,WA
59,5.0195208662919075,4.6023564079703085,5.478511174055524,2012 Q2,WA
60,4.989548842367972,4.569683650350561,5.444271303801171,2012 Q3,WA
61,4.959240627674575,4.533872259970207,5.415179043617359,2012 Q4,WA
62,4.92967232300179,4.5035890732201045,5.395120979907339,2013 Q1,WA
63,4.898591687306817,4.459433855008191,5.359550959260501,2013 Q2,WA
64,4.865725677307575,4.420834653539569,5.333795858385383,2013 Q3,WA
65,4.832407553034359,4.389003517866921,5.302624044699385,2013 Q4,WA
66,4.8077071362094985,4.358800055292518,5.2778584171446,2014 Q1,WA
67,4.7849245373787745,4.331266925018459,5.2540206473443805,2014 Q2,WA
68,4.760516791233018,4.296404402544936,5.239290410777969,2014 Q3,WA
69,4.743969703291027,4.276426022970942,5.221618567840048,2014 Q4,WA
70,4.723437461580269,4.251265309219332,5.203446050044403,2015 Q1,WA
71,4.706856510674124,4.237704153086858,5.189039842103423,2015 Q2,WA
72,4.690370942998133,4.2190853764328695,5.16956229734761,2015 Q3,WA
73,4.67600123519604,4.197890742005278,5.15784142258179,2015 Q4,WA
74,4.662665096669534,4.179844593442934,5.14551951645143,2016 Q1,WA
75,4.64528426678355,4.166520905793424,5.134587231033612,2016 Q2,WA
76,4.636315668235991,4.153745336726415,5.124838729222751,2016 Q3,WA
77,4.627099193708557,4.140968903347016,5.114238710572127,2016 Q4,WA
78,4.619070311947084,4.132447723773045,5.106018073720392,2017 Q1,WA
79,4.613238043168172,4.131616285396576,5.10042324299125,2017 Q2,WA
80,4.609011194700857,4.122759859832262,5.0956243001044585,2017 Q3,WA
81,4.6070875662874435,4.124012939815274,5.097500142768588,2017 Q4,WA
82,4.60348723984178,4.123736595481752,5.088441244675884,2018 Q1,WA
83,4.601650013551316,4.125489286202628,5.088063024830878,2018 Q2,WA
84,4.597921863158815,4.123015006412802,5.081412752669992,2018 Q3,WA
85,4.597149305077635,4.123988001026658,5.079898698147173,2018 Q4,WA
86,4.594001996856018,4.117331513505374,5.078172648810965,2019 Q1,WA
87,4.591197004532029,4.121077122265677,5.074165547855609,2019 Q2,WA
88,4.589613293588524,4.1235305130090225,5.068827059298322,2019 Q3,WA
89,4.588734308959104,4.122380740383731,5.067236206205756,2019 Q4,WA
90,4.588493256765154,4.119990267176666,5.064904634729737,2020 Q1,WA
91,4.584132618535257,4.122531249403994,5.061406478710349,2020 Q2,WA
92,4.585377845502503,4.127535021856365,5.058592195882858,2020 Q3,WA
93,4.582183476372565,4.130462582720282,5.056991329573428,2020 Q4,WA
94,4.580251268778387,4.127051052889105,5.052504832791538,2021 Q1,WA
95,4.578739026923589,4.127256440707268,5.0493367698755325,2021 Q2,WA
96,4.576657698872186,4.132878263527581,5.043786967464876,2021 Q3,WA
97,4.581023401740138,4.144288055866603,5.054230658301473,2021 Q4,WA
98,4.594305487767437,4.164526547636565,5.06370413511821,2022 Q1,WA
99,4.611491900977512,4.186038050765239,5.07987980283663,2022 Q2,WA
100,4.635066921108837,4.20932793251261,5.099709507568531,2022 Q3,WA
101,4.650946903668606,4.2230300431552035,5.118665895238888,2022 Q4,WA
102,4.669061984278817,4.241909323688202,5.147120392918056,2023 Q1,WA
103,4.675378669686279,4.244047905047819,5.157934174942608,2023 Q2,WA
104,4.682063282122181,4.237704971361901,5.170752587809533,2023 Q3,WA
105,4.675305723118596,4.220746829259543,5.178080567236514,2023 Q4,WA
106,4.667839564879735,4.204278733685664,5.175397724457835,2024 Q1,WA
107,4.662512749169531,4.1849954244232785,5.181586598069377,2024 Q2,WA
108,4.662493508732886,4.1677787119911045,5.193607361771375,2024 Q3,WA
109,4.6600966531080505,4.151715826075289,5.207940117891297,2024 Q4,WA
110,4.65876721169785,4.131062000493047,5.224372182156463,2025 Q1,WA
