period,median,lower90,upper90,date,region
40,5.341237807586199,4.519952844677692,6.2802824175158465,2007 Q3,QLD
41,5.29212548168944,4.479182795276204,6.230822923544181,2007 Q4,QLD
42,5.213774531560608,4.388535334914584,6.142523842148771,2008 Q1,QLD
43,5.164675235660296,4.317588609395679,6.094479530689473,2008 Q2,QLD
44,5.165044987308228,4.339478126039037,6.073399413134036,2008 Q3,QLD
45,5.169785612128079,4.367275535041458,6.062509816470261,2008 Q4,QLD
46,5.202521483400567,4.38963302628334,6.082416898092665,2009 Q1,QLD
47,5.202209151225083,4.386371224314934,6.092087009564089,2009 Q2,QLD
48,5.206004736246971,4.366795683625503,6.1167432920144345,2009 Q3,QLD
49,5.220778715480126,4.380983053224466,6.135140829901175,2009 Q4,QLD
50,5.231647606645418,4.3823888486069444,6.166490589610674,2010 Q1,QLD
51,5.226615195344133,4.359348413735289,6.171164357953508,2010 Q2,QLD
52,5.228071231569828,4.349875240907054,6.196368406490078,2010 Q3,QLD
53,5.1791793858887285,4.282252985839696,6.137127348422237,2010 Q4,QLD
54,5.107164620699512,4.205870095154145,6.059149646616857,2011 Q1,QLD
55,5.048156127048771,4.132988555104042,5.9777494296970355,2011 Q2,QLD
56,4.998058250977069,4.06156192595401,5.946649540574703,2011 Q3,QLD
57,4.932208117402688,3.983011850319386,5.863179341693833,2011 Q4,QLD
58,4.848540900762835,3.878807396331723,5.777497062304607,2012 Q1,QLD
59,4.773579502998301,3.7819008500808065,5.685559886594098,2012 Q2,QLD
60,4.671497317337873,3.6523299412051866,5.588678280919075,2012 Q3,QLD
61,4.569838037354511,3.5402197057904723,5.49821567095485,2012 Q4,QLD
62,4.472588696088689,3.394310772785575,5.382321498441781,2013 Q1,QLD
63,4.380912678696293,3.263121299242816,5.289106959798219,2013 Q2,QLD
64,4.2897277667971405,3.1351534859625603,5.2048128070574915,2013 Q3,QLD
65,4.202092477788116,3.027925578683272,5.131806454687683,2013 Q4,QLD
66,4.114163171816833,2.9023604952258233,5.054693994902452,2014 Q1,QLD
67,4.023304489503842,2.782788615890125,4.97985919968178,2014 Q2,QLD
68,3.9379022222510844,2.676340872031749,4.902049858496311,2014 Q3,QLD
69,3.86903911323346,2.584204856392685,4.841690027797129,2014 Q4,QLD
70,3.7862950468918113,2.4754071070762995,4.762392866881231,2015 Q1,QLD
71,3.71273575280062,2.3795775199688016,4.699161235747507,2015 Q2,QLD
72,3.6504936337016742,2.3091699911351764,4.653595191847729,2015 Q3,QLD
73,3.6114867808546975,2.2566577640680516,4.621051112693669,2015 Q4,QLD
74,3.571724087480704,2.2334926659273866,4.582938040282107,2016 Q1,QLD
75,3.548586991119498,2.20113671136146,4.555226825410291,2016 Q2,QLD
76,3.536415825961459,2.2078606606891853,4.534740206059161,2016 Q3,QLD
77,3.542079038001946,2.214507074615367,4.548654537212143,2016 Q4,QLD
78,3.52733389113522,2.1866721156077498,4.523989506524064,2017 Q1,QLD
79,3.5283010344091466,2.2058222471373763,4.521667518773271,2017 Q2,QLD
80,3.5318664957451738,2.2045163031129014,4.52881544700304,2017 Q3,QLD
81,3.5470953378624563,2.2292510603553852,4.542152744970722,2017 Q4,QLD
82,3.5306357000494257,2.219218424529788,4.5366843347947645,2018 Q1,QLD
83,3.543724041364613,2.223244190726465,4.534586663405154,2018 Q2,QLD
84,3.5401722510918914,2.244564953492729,4.526388034725612,2018 Q3,QLD
85,3.533560838656198,2.2401567105869518,4.520305963536117,2018 Q4,QLD
86,3.5006456510214363,2.2038304962716015,4.482518416600086,2019 Q1,QLD
87,3.478918470811432,2.1894248373872536,4.467555536979376,2019 Q2,QLD
88,3.468619772974338,2.193259467209684,4.4563268488795895,2019 Q3,QLD
89,3.457850284664781,2.1928734979221693,4.431745424163879,2019 Q4,QLD
90,3.4540214231386583,2.1845754568504887,4.418926523930722,2020 Q1,QLD
91,3.4471821213427973,2.185243833986839,4.413678721227638,2020 Q2,QLD
92,3.4895427979919864,2.258842310449846,4.450985712418543,2020 Q3,QLD
93,3.5049303746071834,2.3151999244285135,4.457795886384935,2020 Q4,QLD
94,3.5072148192303674,2.3222390471976597,4.442813124197047,2021 Q1,QLD
95,3.5184068001442133,2.3792377441330887,4.445494695354402,2021 Q2,QLD
96,3.5578748295460176,2.457913575185839,4.470382616327453,2021 Q3,QLD
97,3.6270651490221457,2.5484639538611664,4.530367049597751,2021 Q4,QLD
98,3.6638406824435084,2.627416840706089,4.5558596849124084,2022 Q1,QLD
99,3.747414444199206,2.7352819991298305,4.640854630157916,2022 Q2,QLD
100,3.844154275733397,2.8831335346316287,4.7236606406079895,2022 Q3,QLD
101,3.9700785491755797,3.0468403918531943,4.855071038906028,2022 Q4,QLD
102,4.153874013038418,3.2456048569551785,5.05155950687432,2023 Q1,QLD
103,4.341558235627451,3.426478654647617,5.282645705013823,2023 Q2,QLD
104,4.556185326027098,3.6074209250440084,5.574066765839267,2023 Q3,QLD
105,4.612473982019965,3.650649318838708,5.638847788427048,2023 Q4,QLD
106,4.630857118449846,3.658844476489398,5.664479750800262,2024 Q1,QLD
107,4.649611351457041,3.667655579244814,5.703223230963377,2024 Q2,QLD
108,4.684056926884592,3.6635149381061947,5.796731889583894,2024 Q3,QLD
109,4.695394417505367,3.637556890463969,5.86486319891047,2024 Q4,QLD
110,4.722168916871574,3.5969918104523164,5.976333427828437,2025 Q1,QLD
