period,median,lower90,upper90,date,region
29,5.977875262150806,5.491146991927078,6.572931875515736,2004 Q4,QLD
30,5.970247872626321,5.482348356379437,6.565092380103738,2005 Q1,QLD
31,5.958139156301634,5.475965997640049,6.547519276159885,2005 Q2,QLD
32,5.9412322978842305,5.461564421372763,6.531274389874103,2005 Q3,QLD
33,5.926788428544784,5.450903941441533,6.506304778283697,2005 Q4,QLD
34,5.908851685321009,5.441535292300077,6.489687915617455,2006 Q1,QLD
35,5.891167267517989,5.4291744044266625,6.473830470917971,2006 Q2,QLD
36,5.868155553844781,5.410894750183843,6.434689399934444,2006 Q3,QLD
37,5.8492097406015,5.392190053779748,6.397266837546446,2006 Q4,QLD
38,5.828555048762858,5.37381340332419,6.3733663065393245,2007 Q1,QLD
39,5.8129391235154095,5.365596039537969,6.356406944010358,2007 Q2,QLD
40,5.789175952746582,5.338289879116031,6.328259484156763,2007 Q3,QLD
41,5.776785937005299,5.323262005464856,6.316438440347222,2007 Q4,QLD
42,5.764509292007272,5.30969771387514,6.301328030003855,2008 Q1,QLD
43,5.748524468485107,5.294415727722144,6.2910632773779875,2008 Q2,QLD
44,5.738384053638189,5.282966787372346,6.27569644893306,2008 Q3,QLD
45,5.72765504295617,5.26915592517431,6.268553086632104,2008 Q4,QLD
46,5.723852682854506,5.254488687405011,6.267324334719955,2009 Q1,QLD
47,5.714815480813375,5.246011078126153,6.258311137033817,2009 Q2,QLD
48,5.705607489085753,5.232580812229,6.242402174680751,2009 Q3,QLD
49,5.696765488093163,5.220073324782577,6.235542079036503,2009 Q4,QLD
50,5.68641731555561,5.211470669176243,6.230105338178365,2010 Q1,QLD
51,5.671773798000281,5.193946054569994,6.211380800618956,2010 Q2,QLD
52,5.658379219696942,5.1765924475547,6.19515939456382,2010 Q3,QLD
53,5.647067179991467,5.1624948688644645,6.187272839413787,2010 Q4,QLD
54,5.631367753964282,5.146241487973792,6.168179833023331,2011 Q1,QLD
55,5.613796269544827,5.125279137331732,6.150002989696001,2011 Q2,QLD
56,5.597050801379943,5.104365130473398,6.1302905283433144,2011 Q3,QLD
57,5.581936001734195,5.0782129567784535,6.114462167278408,2011 Q4,QLD
58,5.5597639775201895,5.058661136000093,6.094459443812709,2012 Q1,QLD
59,5.5457398334302255,5.0367965516737065,6.079254510351992,2012 Q2,QLD
60,5.525185431425276,5.0145888549498645,6.060201647085648,2012 Q3,QLD
61,5.505478785992192,4.9837760925340016,6.043151482380622,2012 Q4,QLD
62,5.488352390577134,4.956519989411257,6.023949566926039,2013 Q1,QLD
63,5.47154921099728,4.9307084499782885,6.01467549276188,2013 Q2,QLD
64,5.453535163527891,4.905606966716319,5.991308377193681,2013 Q3,QLD
65,5.435840753324051,4.877707571423086,5.975584595336997,2013 Q4,QLD
66,5.419999320882404,4.8511437333176435,5.96040733924372,2014 Q1,QLD
67,5.402781306033975,4.830703363057412,5.943264352023383,2014 Q2,QLD
68,5.383006872373043,4.801573956066404,5.931011373842669,2014 Q3,QLD
69,5.36555286712132,4.778269681587222,5.917387634365275,2014 Q4,QLD
70,5.350406582499437,4.7549674340683,5.904347551204821,2015 Q1,QLD
71,5.336613966016381,4.743857848817526,5.8957454767933,2015 Q2,QLD
72,5.320780649441941,4.720122520929131,5.884666357419974,2015 Q3,QLD
73,5.308556929382387,4.7059559841778755,5.877912620434486,2015 Q4,QLD
74,5.29803220162853,4.691868327307024,5.869906720652137,2016 Q1,QLD
75,5.287995121214932,4.6788472846343145,5.866686402838106,2016 Q2,QLD
76,5.2791895859525235,4.663386193741462,5.852891393184489,2016 Q3,QLD
77,5.273125329665218,4.659044737280593,5.846086344201279,2016 Q4,QLD
