period,median,lower90,upper90,date,region
85,4.103520103749567,2.8906261611653017,5.445223338347805,2018 Q4,AUS
86,4.069478303048651,2.850264450707787,5.407458877122597,2019 Q1,AUS
87,4.156712365859997,2.9224208361539494,5.488334890525091,2019 Q2,AUS
88,4.255737358645381,2.972546346098375,5.566728277982186,2019 Q3,AUS
89,4.4374111629858595,3.1416885048256415,5.710899160343034,2019 Q4,AUS
90,4.603738489715914,3.379304919341321,5.867040486932128,2020 Q1,AUS
91,4.622697477415402,3.361508925283853,6.0070784265069275,2020 Q2,AUS
92,4.47356317075572,3.1849352476363495,5.8664130106047505,2020 Q3,AUS
93,4.400553328943062,3.1144145264005876,5.8008303235232574,2020 Q4,AUS
94,4.1401387083996095,2.7914214839641742,5.7391779083275525,2021 Q1,AUS
95,3.629159749571129,2.1395237688704203,5.459516782974665,2021 Q2,AUS
96,3.1069493850773675,1.6363470299041771,4.903220212532099,2021 Q3,AUS
97,2.694746696442115,1.311353018781881,4.387946365789873,2021 Q4,AUS
98,2.198637567040226,0.7647111638945454,4.009845830628642,2022 Q1,AUS
99,1.6588656017983119,0.4013946985852166,3.2388592528453226,2022 Q2,AUS
100,1.4750518906339476,0.39387474935359545,2.7808972345583642,2022 Q3,AUS
101,1.2468890862293296,0.1624966870334388,2.5021065449197377,2022 Q4,AUS
102,0.93626321353672,-0.21579525405757052,2.2949340074945117,2023 Q1,AUS
103,0.6168864635650002,-0.5164649699419066,1.7197525737063786,2023 Q2,AUS
104,0.9197465562997844,-0.30009354610229927,2.0053993000487513,2023 Q3,AUS
105,1.1724349449495066,-0.02953160601637907,2.2170760283433895,2023 Q4,AUS
106,1.16673904688174,-0.015842422866636074,2.206755997297827,2024 Q1,AUS
107,1.0960686176047876,-0.1667837597735428,2.2500966674940965,2024 Q2,AUS
108,1.2039713609886689,-0.17521447260069126,2.4779223658640874,2024 Q3,AUS
109,1.1750876447348348,-0.3520129372160494,2.5942241646927013,2024 Q4,AUS
110,1.165440820122965,-0.4621377325428381,2.7208760031205066,2025 Q1,AUS
