period,median,lower90,upper90,date,region
1,5.125554212118901,4.456569329819169,5.8052402724527346,1997 Q4,WA
2,4.833735132411769,3.9541727264296274,5.716827855837502,1998 Q1,WA
3,4.539935816201279,3.5262861916620705,5.607880061847599,1998 Q2,WA
4,4.2562537401814104,3.1265947386218516,5.419145450986728,1998 Q3,WA
5,3.9387306585284128,2.7481282311627737,5.193782231530574,1998 Q4,WA
6,3.687813425022004,2.417524164749214,5.0252039614426405,1999 Q1,WA
7,3.548076944610804,2.2144422851627414,4.967850479796479,1999 Q2,WA
8,3.295174707541415,1.8547022736477186,4.781239967885112,1999 Q3,WA
9,2.971869770364489,1.4864128438247448,4.491335271464373,1999 Q4,WA
10,2.784265210470023,1.2608938845140778,4.334295531596643,2000 Q1,WA
11,2.510591085164137,0.9242016990788968,4.09260453386887,2000 Q2,WA
12,2.2394174601577923,0.612120065476294,3.8528283121467717,2000 Q3,WA
13,1.8644220340470574,0.22255022747889783,3.4842723954568293,2000 Q4,WA
14,1.8532135709830766,0.13778850364972003,3.4825305503864263,2001 Q1,WA
15,1.9712700401880099,0.24140522184491847,3.626868941222475,2001 Q2,WA
16,1.940090512329639,0.17609246429253686,3.608550301374877,2001 Q3,WA
17,1.901384362768502,0.13107056777802215,3.611411411600378,2001 Q4,WA
18,1.792062657137022,0.027783587989653444,3.494354343641347,2002 Q1,WA
19,1.637719773613641,-0.14007264394913907,3.3277113919828483,2002 Q2,WA
20,1.6688144724044394,-0.12019966230557551,3.337585397660875,2002 Q3,WA
21,1.617179587216821,-0.16195141395086438,3.2846471763968386,2002 Q4,WA
22,1.6406677998094619,-0.1482917343591498,3.2834774013683115,2003 Q1,WA
23,1.5369471666500034,-0.2439554772636554,3.185170250167129,2003 Q2,WA
24,1.4402767731783255,-0.34004145269701735,3.0717190060094377,2003 Q3,WA
25,1.3938741758497137,-0.3587121068556173,3.0239144641684,2003 Q4,WA
26,1.2741928383491339,-0.48117606709204,2.928231589338197,2004 Q1,WA
27,0.8436082816147571,-0.8642433543797559,2.4419562662200005,2004 Q2,WA
28,0.5318373511838661,-1.1242793638185535,2.042360304523724,2004 Q3,WA
29,0.5168734290432165,-1.1273781296552225,1.994345430224204,2004 Q4,WA
30,0.41057172899500755,-1.2042178975559839,1.880433993921438,2005 Q1,WA
31,0.2704885417344182,-1.3301433072039048,1.6924937954017913,2005 Q2,WA
32,0.34017196399923516,-1.2333126544438802,1.7614299654980201,2005 Q3,WA
33,0.2843718735474983,-1.2672424082038558,1.6767267687022827,2005 Q4,WA
34,0.041961546638504967,-1.4537476208512365,1.372253275987051,2006 Q1,WA
35,0.04547480662430396,-1.4117237310715431,1.3269027479678224,2006 Q2,WA
36,-0.13345168680940306,-1.5453245976370875,1.1205849362378322,2006 Q3,WA
37,-0.30912826881209354,-1.7006567594387103,0.9200606409614407,2006 Q4,WA
38,-0.6331846648686835,-1.9853241739017962,0.5635198293398267,2007 Q1,WA
39,-0.848367749470895,-2.2125057956631897,0.3366032066829916,2007 Q2,WA
40,-0.8405462428760084,-2.252597839365493,0.37817442546815855,2007 Q3,WA
41,-0.6601109478495971,-2.0780405009674654,0.5528374278845978,2007 Q4,WA
42,-0.6421016235202779,-2.0486661662982786,0.557480423383199,2008 Q1,WA
43,-0.5456346921200879,-1.9509485541219878,0.630623396708702,2008 Q2,WA
44,-0.6010207120360163,-2.0343373399148303,0.6466849223788027,2008 Q3,WA
45,-0.1828415098308727,-1.7184242106445289,1.1035595816646782,2008 Q4,WA
46,0.0584022410008218,-1.579345747725632,1.4556196860190282,2009 Q1,WA
47,0.34179372301583394,-1.3359311478867721,1.7755887432524862,2009 Q2,WA
48,0.46515750277613443,-1.2260118557067383,1.922878782595388,2009 Q3,WA
49,0.6152743542196107,-1.0462525733687031,2.0594901511559636,2009 Q4,WA
50,0.5890427200845183,-1.0263704604609818,2.027707900722183,2010 Q1,WA
51,0.6363877592376919,-0.9540936712594347,2.040088063525687,2010 Q2,WA
52,0.5911507765269701,-0.9689218555622852,1.992676815467774,2010 Q3,WA
53,0.5913031729386279,-0.9490713293113986,1.9746757606655236,2010 Q4,WA
54,0.6445304315467874,-0.8679611857025238,2.0083302575266098,2011 Q1,WA
55,0.5505543197194533,-0.90518219018415,1.8717315405085369,2011 Q2,WA
