parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[110],-0.06509812559544587,-0.0640651282933381,0.06416122203488962,-0.171721058042465,-0.1308924290209243,8.246527160036905e-4,0.03976767745594587
pt_residuals[111],-0.05916794213643752,-0.05777922627143389,0.0610458179033555,-0.16235234667698115,-0.12248016230536846,0.00403436689125783,0.03825402367433087
pt_residuals[112],0.2732046823676399,0.27529940332744374,0.06180985172294454,0.1686871213833997,0.20932722999507455,0.33626460017218984,0.3710792598846748
pt_residuals[11],-0.117687845449098,-0.1176686116250319,0.06250158209143934,-0.22179664774287816,-0.18151237426155445,-0.053678794626390886,-0.014058887905683659
pt_residuals[12],-0.04845117682426978,-0.04938792163418243,0.07012533638297672,-0.16290045588418398,-0.12032220563875533,0.024690185871342456,0.06619025510117967
pt_residuals[13],-0.05809620743804894,-0.056975330477819885,0.07203850815575087,-0.17608121217384462,-0.13380451221251902,0.016750486262859007,0.05983334200740651
pt_residuals[14],0.3166315101221396,0.31655047402491343,0.07594866276381866,0.1919608402609498,0.23807030606642507,0.3951013970295524,0.44227191715802033
pt_residuals[15],0.08940926533785264,0.0898563877611383,0.07469979516754371,-0.03277569492776215,0.012513860858884902,0.1664304101249528,0.21380573786528065
pt_residuals[16],0.05697450954929231,0.056450121384108876,0.06151453545924063,-0.04303753297913863,-0.006184631003255382,0.12028137457275219,0.15909221032104423
pt_residuals[17],0.23650620437268802,0.23680762321333576,0.05503258534861024,0.145731694866121,0.1793542641240508,0.29362146274056,0.32649558139478474
pt_residuals[18],0.0710366671452914,0.07075053591515718,0.05112608744980881,-0.013154303248884098,0.018120678201716995,0.12386647824259711,0.15551871105790133
pt_residuals[19],-0.002114233481939426,-0.0019821134263223184,0.04807555828752861,-0.08176026001075458,-0.05178427001350708,0.047719147293539654,0.07757281158904884
pt_residuals[1],0,0,0,0,0,0,0
pt_residuals[20],0.07688590778085078,0.07761149663605837,0.05388721256045964,-0.0118134019021869,0.021160971257167028,0.13238911909047724,0.1656310664261635
pt_residuals[21],0.011753606570099492,0.012501081034568762,0.0506589310909085,-0.07156254356361455,-0.040683852992229305,0.06434097932643484,0.09401058409426968
pt_residuals[22],0.10842660123131226,0.10878055780793172,0.04912881266961163,0.02633202899418831,0.057446922447404035,0.15960810067983788,0.1889518715939459
pt_residuals[23],-0.1255883177392405,-0.1252059581553025,0.04966760245288594,-0.20694681163050618,-0.17709130954082522,-0.07389294096891746,-0.04459483002691505
pt_residuals[24],-0.033972245210446,-0.033791232158644324,0.053632917711007436,-0.12116545681078722,-0.0900890302139995,0.021610716830234807,0.05397151610441588
pt_residuals[25],0.01227370423718974,0.012391324598128417,0.045665698991284226,-0.061742824302865096,-0.035144073224915806,0.059505922229743505,0.08776216831301627
pt_residuals[26],0.009939633386151515,0.009471952054571964,0.04787684191826762,-0.06829435187362999,-0.039197280737522634,0.05973009694696392,0.08838651058135595
pt_residuals[27],-0.09989528039062155,-0.10015991150811787,0.048069866360771145,-0.17852906906692756,-0.14962255266002766,-0.05005639046200629,-0.021352563600732993
pt_residuals[28],-0.12583153779010442,-0.1252712401183989,0.048771009006220924,-0.20610362299007023,-0.17647437060558188,-0.07595097272555551,-0.04610424262486301
pt_residuals[29],0.07949051670347711,0.07929272342015736,0.0568044059626181,-0.013191676502389591,0.020830900163498343,0.13786008501505956,0.17231125459224578
pt_residuals[2],0,0,0,0,0,0,0
pt_residuals[30],-0.11982015232146007,-0.11993506197359705,0.0575851314462399,-0.21428638815665887,-0.17907624278407983,-0.06014743392672929,-0.02627638292167668
pt_residuals[31],-0.21094360872475268,-0.21048556107448946,0.055598241433049006,-0.30261144775479204,-0.2689723849663409,-0.1534464650773167,-0.12057074950708674
pt_residuals[32],-0.19142328248607204,-0.19175274144700472,0.057907759837538895,-0.2868179751473893,-0.2516318559654186,-0.13104787704437457,-0.09602346998927151
pt_residuals[33],-0.0762588677165968,-0.07626796767350841,0.05272356940891196,-0.16184452903701133,-0.1306669117734912,-0.021704878732509078,0.011366610493422963
pt_residuals[34],0.01934911657666246,0.018118882954516302,0.05322471002843152,-0.06598208259519418,-0.03573365493760905,0.07443572751556192,0.10798286439558932
pt_residuals[35],0.0661733359784856,0.0654773853649625,0.051266479972036955,-0.016683238828214465,0.013921954365521948,0.1194253746664841,0.1522755261473189
pt_residuals[36],-0.09889995081020088,-0.1000041168424331,0.04887257956212185,-0.17721907587316107,-0.149258498020153,-0.048794305507338896,-0.01677532401784725
pt_residuals[37],-0.23031893202860432,-0.23084016245883215,0.05018777225676138,-0.31142656333693663,-0.2815441636230187,-0.17853962969000806,-0.14784224658451658
pt_residuals[38],-0.2178570701617049,-0.21787500159696482,0.052549098828374385,-0.30327588237736675,-0.2724674251028414,-0.16351644459600148,-0.13095607586906788
pt_residuals[39],0.051321408748597225,0.05172241053749854,0.053211800507760754,-0.03588434786566206,-0.0035468311044460367,0.1062604922402498,0.13736415616465547
pt_residuals[3],0,0,0,0,0,0,0
pt_residuals[40],-0.014912640118134474,-0.015404122085305172,0.05271843389283481,-0.10183913415569176,-0.06876691778767054,0.039764617003838515,0.07191304378695895
pt_residuals[41],0.2707980752314727,0.27115580840953296,0.054046140727907074,0.18099376183605131,0.21521199765816698,0.3263764104066127,0.35877276562129545
pt_residuals[42],0.12982561589319022,0.13075009998468112,0.06377750670016134,0.024761079294713995,0.06327183418827491,0.19605767074498148,0.2336579051470452
pt_residuals[43],0.23408930801011732,0.23462995959120425,0.0629190924056577,0.12908479698813544,0.16811012687948762,0.29952708249383325,0.3356773132971519
pt_residuals[44],0.24920651295867763,0.25006432773900633,0.06384587217081815,0.14220375199849714,0.18279472630081842,0.31505023726799836,0.35215044233613874
pt_residuals[45],-0.160565601241268,-0.16055214799394174,0.061139886673768275,-0.2610218126313871,-0.22366478927641004,-0.09751312366814896,-0.05887325377189166
pt_residuals[46],0.10170657774994636,0.10158688659357473,0.09208556087460901,-0.0486481816080321,0.007085482314929336,0.19691869705459736,0.2533726172607122
pt_residuals[47],0.005646933979595837,0.005296160153828389,0.08793470465433725,-0.13872505976407204,-0.08518450663613336,0.09620895092301049,0.15061282873734258
pt_residuals[48],-0.025804210417208352,-0.02604401075896079,0.09040533779147494,-0.17471793970938332,-0.11831422427962032,0.06836368701573028,0.122360617267741
pt_residuals[49],-0.044809413014025,-0.044622435655942094,0.08996672644223636,-0.19323424403668854,-0.1370857024427529,0.047158170076828834,0.103177787266868
pt_residuals[4],0,0,0,0,0,0,0
pt_residuals[50],0.1300541691248059,0.1293734840467946,0.09827526552575461,-0.029398046295718867,0.028449302495499172,0.2320217110471362,0.2924116939268055
pt_residuals[51],-0.22426834981696323,-0.22473494812466266,0.09724548694270224,-0.3839295933322639,-0.3231516576104958,-0.12374607381683991,-0.0645207930737701
pt_residuals[52],-0.05539864136001859,-0.05454526951898103,0.09955694779063491,-0.22064974787831848,-0.1578969902637067,0.04735540542979691,0.10735236432629532
pt_residuals[53],-0.1576134539248503,-0.15795051015331552,0.09883157299901012,-0.31950490310244317,-0.2587423390546705,-0.05635169287639287,0.006680045341669677
pt_residuals[54],0.08122404833036934,0.08172880715423209,0.1034954857990073,-0.08905398231268148,-0.025077582273575684,0.1873590840488526,0.2514318475677601
pt_residuals[55],0.08792849472801963,0.08807892359996344,0.07063238358471564,-0.028668325923784335,0.014966726741963893,0.16090365309966317,0.2025367877029216
pt_residuals[56],-0.28152443978246167,-0.2821590651784442,0.06585818936247625,-0.38903827613995895,-0.3488960329261072,-0.2135437556846931,-0.17178594172971148
pt_residuals[57],-0.052754414668810395,-0.052930683055428085,0.0588232800282861,-0.14942095838115302,-0.11379394393227948,0.00817012650359452,0.0447630563656822
pt_residuals[58],-0.18627972209985275,-0.1857457312941495,0.06295183495661964,-0.2900031858064008,-0.2518587709494903,-0.12060403408902715,-0.08224648172332402
pt_residuals[59],-0.09867029929914568,-0.09814545568439909,0.06255996354518678,-0.2014939290636332,-0.1629888935911903,-0.034278094441199634,0.0034160472643303195
pt_residuals[5],0,0,0,0,0,0,0
pt_residuals[60],0.06350341407583383,0.06302956553828698,0.06187815606534201,-0.03789607759493015,-5.413487649961418e-4,0.12783073733406372,0.16606975861454917
pt_residuals[61],-0.13823378288162397,-0.13840639534212473,0.0613526186911137,-0.23861031888205003,-0.2012360110934989,-0.07516073111233589,-0.03784993612934649
pt_residuals[62],-0.0126466574726908,-0.012366784369857164,0.06047782635351243,-0.11206941909321459,-0.07499298733091507,0.049934185761388736,0.08632152369076836
pt_residuals[63],-0.007981059564606607,-0.008238683365434762,0.054633961959226755,-0.09840170066907136,-0.06425339326589578,0.04795223264967774,0.0814558974247672
pt_residuals[64],0.19227547553161045,0.1925202802525527,0.04992841208919534,0.10957791996582292,0.14094882908454956,0.24394434008626514,0.27488791492233616
pt_residuals[65],0.2710468106073713,0.270878660028959,0.055563605226129534,0.1791760394106123,0.21427214122176966,0.3285449033662133,0.36166481931239114
pt_residuals[66],-0.04725940006658593,-0.047075112622473214,0.054891082300104116,-0.13805048033623984,-0.10378562038072232,0.009354265809367924,0.04294135650610421
pt_residuals[67],0.24139549194508894,0.24094665949240404,0.057031142999644784,0.1488074988001239,0.18231586161210628,0.30104100161592107,0.33570200335384076
pt_residuals[68],-0.14831784550528276,-0.1480248144520488,0.055525002348601964,-0.23869427103393018,-0.20577313640975725,-0.09174726393527532,-0.05688441469067208
pt_residuals[69],0.13058876088914484,0.13026152113740552,0.05505569262770339,0.040735383386966695,0.07378212823309566,0.1871763771962741,0.22189559922746305
pt_residuals[6],0,0,0,0,0,0,0
pt_residuals[70],0.11905500208296352,0.11911539796939674,0.05741959150432434,0.0255838164416714,0.05994468442689507,0.17733300317005185,0.21306928575708212
pt_residuals[71],0.22029067760607576,0.21971199949193954,0.05809870023593798,0.12537441128816332,0.16042508472545708,0.2806601862045771,0.31644388397817885
pt_residuals[72],-0.08005276978742885,-0.0802977745439156,0.05319829947641047,-0.16628432689734687,-0.13496476786703432,-0.02491248937932189,0.007362765176270026
pt_residuals[73],0.12263778054853627,0.12177311283775802,0.05804542018049256,0.028578421447214453,0.06301685243811958,0.18243615436577626,0.2194190563604587
pt_residuals[74],-0.15658050095875795,-0.15625570909452968,0.056873371863569173,-0.250223941552291,-0.21578187878454094,-0.09794884393334918,-0.06307548088909583
pt_residuals[75],0.057669612421764195,0.05724293347707568,0.04992235988018543,-0.02406660241315223,0.00680377284436144,0.1094628500007788,0.13907058366114147
pt_residuals[76],-0.14106216563210788,-0.14084936653345553,0.04816177898041762,-0.22031811010131677,-0.19096612299949506,-0.0914635373959142,-0.06179483650972116
pt_residuals[77],0.006362474157535254,0.006364581790287038,0.050115127766544955,-0.07637665891636108,-0.044581430624828645,0.058249643918983206,0.08832844659638896
pt_residuals[78],0.080632628332423,0.08102244204048678,0.05279048901596453,-0.005467896339156292,0.026192715565374385,0.1353152457801484,0.16795118696470168
pt_residuals[79],0.05475529990174786,0.054829664252064536,0.05194950222367214,-0.029438394939859953,0.0012075507256827927,0.10870005704740604,0.14047127552526173
pt_residuals[7],0,0,0,0,0,0,0
pt_residuals[80],0.011089727546733145,0.010860081931574173,0.04744738116013663,-0.06690496806497402,-0.037590357313297844,0.06015443644476798,0.08883302763427435
pt_residuals[81],-0.029419183335188413,-0.029703962765493502,0.04799987172749885,-0.10775498726315054,-0.07888790868370964,0.019849439342709253,0.04958303967147797
pt_residuals[82],0.08855096491346849,0.08882184072817789,0.04396915779262934,0.016714216340923176,0.04302089118233816,0.13354304773358958,0.1614087817205075
pt_residuals[83],-0.013363883868641607,-0.012880107547569852,0.043312846748098835,-0.08502705393939883,-0.057979619258585274,0.03070635190304536,0.058122374076860155
pt_residuals[84],-0.013758334912664356,-0.013701023378716343,0.04685195358750579,-0.09060606331279498,-0.06225204875203175,0.03428713439099067,0.06353979888711948
pt_residuals[85],0.08123482374764626,0.08125660074430197,0.04936595919274842,5.773201722978522e-4,0.03000385652212907,0.1323593855166937,0.16237614965140656
pt_residuals[86],-0.09564938836178202,-0.09576478034916339,0.04885947771112164,-0.17509801487827004,-0.14530604562220287,-0.04526536205058802,-0.015197042892691432
pt_residuals[87],-0.03952294063411715,-0.03902350010717662,0.04676904949491663,-0.11664504397721644,-0.0879238441054386,0.00790490030860775,0.03641793808413506
pt_residuals[88],-0.051584736246307,-0.05175656082529825,0.04555575448208658,-0.12565755232286524,-0.09847448682501615,-0.005298440308942747,0.023588887411314725
pt_residuals[89],-0.02618067708459276,-0.025976124690320207,0.045386788676270134,-0.10092247375977162,-0.07290322181075094,0.020570554040027007,0.048006737624521206
pt_residuals[8],0.27138484246166666,0.271257997634862,0.056372137923151544,0.17934306907543127,0.21332577333195113,0.3294129485595429,0.3654014045389907
pt_residuals[90],0.043024746644683545,0.042705924610845936,0.04250464123347189,-0.026967239340727388,-5.06688836674402e-4,0.08640077682318922,0.11419231091721184
pt_residuals[91],-0.4401406614400564,-0.43967034712222974,0.06857498660357729,-0.5525712766874683,-0.5109158775698353,-0.36990936867337026,-0.3272716999728618
pt_residuals[92],-0.08476450713868476,-0.08519338556004064,0.08723984915470838,-0.2270950041573071,-0.17473681351803697,0.005202961257698126,0.05871945968833514
pt_residuals[93],0.060422958809865944,0.06073522529621156,0.08036437484669706,-0.07166924158198078,-0.021945780704857164,0.14238624502312425,0.1927535099055427
pt_residuals[94],-0.10837158481090059,-0.10803595411375197,0.08252069006973918,-0.24342366838311932,-0.19407450867050452,-0.023501803642278486,0.02788466934974818
pt_residuals[95],0.17735970769087517,0.17733888164497316,0.08251560747025247,0.041731356884152485,0.09238297291925462,0.2630747192394149,0.31251148525762346
pt_residuals[96],-0.019484580873118922,-0.01925179384437703,0.10163612244274428,-0.18750809660635975,-0.1238085171494755,0.08564170512383568,0.1474419433685088
pt_residuals[97],0.07896212556380194,0.0789143335141384,0.10424397432586929,-0.09318835523946746,-0.028299435443638592,0.1873624853646206,0.24806754120236757
pt_residuals[98],0.011080228464848355,0.011243028135579092,0.09656597483470197,-0.14790642886344066,-0.08801000434883859,0.1101758638156485,0.16895878951047974
pt_residuals[99],-0.03776048786051274,-0.037614536117569486,0.09838384695133605,-0.19955621314050828,-0.1401553024799285,0.06379810142220971,0.12265528552898403
pt_residuals[9],-0.007346414473837878,-0.007689554319441405,0.055088572630175955,-0.09699289371903363,-0.06445449556728877,0.04970628779530992,0.08384604674607232
pthat_init[1],0.7044084187965459,0.7051305224941834,0.1534093625112037,0.45058674105035434,0.5463793843442707,0.8616213007885286,0.9557176291743015
pthat_init[2],0.506564359138829,0.5065869984145579,0.15290130912455216,0.25665698218328614,0.3497080682684601,0.6628982457868998,0.7612993615451725
pthat_init[3],0.5065182083257168,0.5076731472802969,0.1526044233813598,0.25426105377812735,0.34800382596846136,0.662673734509452,0.7593851839760787
pthat_init[4],0.3062765416452467,0.30635798225923816,0.15144776247634284,0.057421004478010906,0.1468759735608174,0.4632206522104608,0.5549900864469188
pthat_init[5],0.4064526610314271,0.40715972800349487,0.15301393142906056,0.15596567890199486,0.2493565240053196,0.5625943635829592,0.6587181679796176
pthat_init[6],0.5053453576453588,0.5057678989187038,0.154002074251052,0.2525091119545929,0.3469464752339026,0.6636888345400996,0.7586803711248109
pthat_init[7],0.405015036830292,0.40506590303442636,0.15096668636521918,0.15426869215269182,0.25007241383538814,0.5607568545255259,0.6542434316942959
puhat_init[1],0.8962470934073592,0.8964413960960628,0.11332872524990814,0.7102705143471569,0.7799324070991038,1.0121808793227476,1.0827033684580332
puhat_init[2],0.8903383083679433,0.8902886832717459,0.1125008151759176,0.7062626420047241,0.7730370495583457,1.0063676630453227,1.075391048614244
puhat_init[3],0.7355662707206428,0.7357041809152551,0.11316503263309272,0.5504448193065388,0.6191730019893049,0.8508761592107867,0.9225378800918929
puhat_init[4],0.7308922641559567,0.7310730566020209,0.11376907161712436,0.5432694248372654,0.6135028616515638,0.8496749776761316,0.9163004986851293
puhat_init[5],0.7251272643216349,0.7253442121161537,0.11198399979821436,0.5419096558204486,0.6094055906934491,0.8410812198296345,0.9087042743891436
tau,0.0957470791518978,0.0953592681786246,0.013601249486001867,0.07386632722042445,0.0817996504348204,0.10981687219820244,0.1187239945903331
wpi_missing,0.8161683120403161,0.8149464269437816,0.12133703300285818,0.6216860608806974,0.6915571711990938,0.9408776613635462,1.0172201386545656
xi_pt[1],0.4308187064394223,0.4307427588866243,0.1157753584753808,0.24167968111485819,0.3116072556587529,0.5493499242152811,0.6209765094325657
xi_pt[2],0.5776416406103728,0.5777492583996229,0.13256035619592646,0.36063953449328956,0.4419783330237132,0.7139597970696119,0.7958211987627104
xi_pu[1],-0.24843845554983324,-0.24869706438927308,0.13331611418031517,-0.46957185148364283,-0.384245618352284,-0.11149702785558091,-0.029965509884751433
xi_pu[2],-0.23800889122702967,-0.23961808905597803,0.13662604472089446,-0.457794565301512,-0.37976645413861837,-0.09700093207818986,-0.01099817590788469
