variable,median,lowera,uppera,lowerb,upperb,date,LUR,dl4pmcg
NAIRU[14],7.332257412562069,6.468190446290817,8.325218139251833,6.831210855428541,7.876829016641731,2001 Q1,6.366656106268753,8.228463259096674
NAIRU[15],7.3617124649585195,6.489367448379784,8.355902723803784,6.864901481895387,7.934070221841551,2001 Q2,6.868653558839721,8.246203732647572
NAIRU[16],7.30737985444515,6.462059552495919,8.25827972262236,6.810034268546634,7.882386205565596,2001 Q3,6.866769455059907,5.66886876816568
NAIRU[17],7.298224141155736,6.4724527627762924,8.240247311618376,6.771708794962591,7.8792802167127665,2001 Q4,6.978651245402467,2.8755974987303645
NAIRU[18],7.28540796376074,6.427131301084042,8.2537716969013335,6.7579964986285965,7.847132473581469,2002 Q1,6.625910429425986,1.9355442952956103
NAIRU[19],7.256541894971854,6.3831540341918815,8.18629977926756,6.74220026944149,7.783634230128975,2002 Q2,6.404006771732529,-4.324132417319415
NAIRU[20],7.272976780075213,6.448951266364091,8.218206861458587,6.7250798410376245,7.8762040067587895,2002 Q3,6.279817567430889,-2.753210339020118
NAIRU[21],7.2802161610092515,6.435293327115902,8.277727811800387,6.741028946618257,7.900348120571929,2002 Q4,6.15702103423279,-4.345011692652445
NAIRU[22],7.272047643769304,6.421124026202199,8.248902687827082,6.732568628447075,7.879337654417238,2003 Q1,6.054938495464802,-4.659608729443221
NAIRU[23],7.194811544739496,6.3695251557356025,8.172560508358448,6.71792202388246,7.8113952887423155,2003 Q2,6.050362916699914,-5.552309049921789
NAIRU[24],7.191160434112061,6.353776929485157,8.176918113431725,6.696237546669122,7.819045557543709,2003 Q3,5.906099733283066,-8.031641781620547
NAIRU[25],7.1545630246980885,6.367227570586116,8.169714437706423,6.653020434849047,7.766887800965414,2003 Q4,5.708123835267475,-10.389959501815138
NAIRU[26],7.061218604857197,6.245232815494755,8.082489604005998,6.556336781060265,7.680904132007596,2004 Q1,5.536391478582869,-11.98772772594987
NAIRU[27],7.014738345301141,6.206615346932136,8.03031669344192,6.482712977634273,7.6214103584691335,2004 Q2,5.4350746959400675,-6.52308022313326
NAIRU[28],7.0101699423758435,6.159885062906106,8.077793998910439,6.4539716089743795,7.635504963534347,2004 Q3,5.4786046433885405,-2.613938820303563
NAIRU[29],7.029880848887928,6.228320738295229,8.107498848639839,6.515850143579551,7.658441228281352,2004 Q4,5.1168694156793375,-2.0277192439150937
NAIRU[30],6.998069233695141,6.209134297696563,8.106733246421303,6.484250032727754,7.641187388877798,2005 Q1,5.106451865361528,-0.5676458004804985
NAIRU[31],6.964105938838859,6.207836158323257,7.992125333447363,6.445792890092864,7.597785621681385,2005 Q2,5.056412459856086,-2.6194201090823377
NAIRU[32],6.886918651548678,6.12025059704798,7.948955932776433,6.3744992451970255,7.548511314321895,2005 Q3,4.957913278411152,-2.6841037524811817
NAIRU[33],6.869768479040277,6.107783485069332,7.9417235293705195,6.363201285126099,7.511794178696969,2005 Q4,5.007254883596001,-1.0294896726862568
NAIRU[34],6.816341784722596,6.026437209541945,7.870281522720558,6.30116430237988,7.466806273203657,2006 Q1,5.04378022530606,1.1320875624481808
NAIRU[35],6.722788401974121,5.963152717719652,7.739780165239103,6.1830313644626385,7.356347008158085,2006 Q2,4.85659567910306,1.2246973609973288
NAIRU[36],6.649713270242561,5.839786235899964,7.694268836120247,6.122650828314668,7.260741204423497,2006 Q3,4.67777345497824,-0.7532992307544895
NAIRU[37],6.646495607461256,5.899024816236255,7.668839589371264,6.13320623100641,7.2721198166886865,2006 Q4,4.515033279986513,-1.5166167471410752
NAIRU[38],6.647678594683747,5.831542235347755,7.6885478744073446,6.110650773565932,7.240459968495324,2007 Q1,4.549123169714376,-2.2771382412477337
NAIRU[39],6.589106532291405,5.79125682548922,7.640555293933694,6.072081958145207,7.239640074970666,2007 Q2,4.3242964159429516,-4.011999378942566
NAIRU[40],6.567225458741216,5.798251622408107,7.577977450650483,6.050497403774421,7.152062935847336,2007 Q3,4.254672889132682,-4.050698427981736
NAIRU[41],6.508977645125254,5.7246935047117855,7.517105613775474,5.985270140872764,7.1073896633676625,2007 Q4,4.353300947042371,-4.293342290860114
NAIRU[42],6.496682500403735,5.707144290193417,7.469398913976638,5.969213648320302,7.070699635236059,2008 Q1,4.0849835860748085,-2.8225718064629035
NAIRU[43],6.4881683960295415,5.729208563910231,7.459944429137317,5.988440085680545,7.0905264802837165,2008 Q2,4.257985025738098,-2.366974408590483
NAIRU[44],6.484666876816279,5.720573140088888,7.395156114451166,5.9595253103135,7.042862428487899,2008 Q3,4.184482356866493,0.5888142625222414
NAIRU[45],6.375806236599118,5.660085722227903,7.266186454505815,5.904998256452931,6.9210981618083816,2008 Q4,4.440587203785862,15.997331929834147
NAIRU[46],6.39257463808463,5.668776171580353,7.278415013463013,5.879692883828727,6.950762488147262,2009 Q1,5.307365407263365,17.60498742460772
NAIRU[47],6.322098119778833,5.546089997347545,7.238023933043235,5.807112361444332,6.850600136735282,2009 Q2,5.7284025785405035,12.903025974373161
NAIRU[48],6.216676952830346,5.437673469049576,7.125308246540225,5.721526335997022,6.778855892320655,2009 Q3,5.682494609081779,6.166011635755986
NAIRU[49],6.22423965242182,5.541927150795241,7.132714519423837,5.761569375826584,6.785198923363682,2009 Q4,5.557039039507716,-12.760168444084918
NAIRU[50],6.281406145340977,5.541572242522541,7.173243728951754,5.811757473506537,6.82971264453362,2010 Q1,5.328311809659725,-14.112877009846336
NAIRU[51],6.2538269060746385,5.550111413796613,7.182138186448352,5.783278936833206,6.81200318657103,2010 Q2,5.29037371990404,-7.654007712233479
NAIRU[52],6.359820468590472,5.593732788664294,7.248303273852237,5.864562447579099,6.899564812959672,2010 Q3,5.124087671859822,-3.0829158019901826
NAIRU[53],6.351195180277887,5.557737938034184,7.261651725486134,5.885819762633144,6.8966950614429505,2010 Q4,5.089561194129056,-2.3438572972017013
NAIRU[54],6.338530850827557,5.5662076500172555,7.2131800320961474,5.856486924639596,6.8954363951255,2011 Q1,4.966745406633732,-4.185525773661247
NAIRU[55],6.267248238347897,5.533286651034761,7.14662684811642,5.775722126980434,6.793220838537867,2011 Q2,4.962764457176549,-5.84962066816086
NAIRU[56],6.268006431374596,5.534967145439803,7.141547876201556,5.801080442581975,6.771198744706581,2011 Q3,5.194261643943721,-5.760499194271507
NAIRU[57],6.338841259756272,5.622242722439551,7.2608189548736615,5.875256474616587,6.856087719578541,2011 Q4,5.204654029517897,0
NAIRU[58],6.301743263763862,5.592908471736031,7.168430684333049,5.824145797809276,6.803708637813276,2012 Q1,5.140649845502665,-2.2111453607431386
NAIRU[59],6.167129422592087,5.483386069529262,7.034902266908712,5.722198631979227,6.701873548948782,2012 Q2,5.119070276716153,1.197619104671599
NAIRU[60],6.035351638617053,5.363022863018376,6.851281970913955,5.597485968463195,6.550033326271357,2012 Q3,5.275412873272323,0
NAIRU[61],5.874799819978927,5.1901292118627165,6.758926642297478,5.453400950845387,6.398384623319451,2012 Q4,5.366095915161528,-1.996074256253788
NAIRU[62],5.7642174991689625,5.065326279783994,6.550132721309969,5.321267783386041,6.252873682960598,2013 Q1,5.4748997884011,0.708863727773501
NAIRU[63],5.631608047881485,4.9518781874571625,6.42173890758165,5.211004458625317,6.095893934989321,2013 Q2,5.630928621718512,-0.5970166986504211
NAIRU[64],5.537334900512478,4.808566718004061,6.344069359629087,5.094164290048331,6.0055873697219635,2013 Q3,5.727648684302,5.475463371835865
NAIRU[65],5.496690750598578,4.705251914749001,6.198659677834662,5.0192862841448544,5.913327941858579,2013 Q4,5.839647699537654,4.629088381435409
NAIRU[66],5.396929667273303,4.59447377969441,6.0724267394277325,4.918210876927132,5.819265913032115,2014 Q1,5.897873880124049,7.669939312596341
NAIRU[67],5.305959597658941,4.471320049479182,5.995020100415696,4.817818486095108,5.7357093893614,2014 Q2,5.927387687552555,4.964523048916547
NAIRU[68],5.2555349867720365,4.424672562413127,5.970832444054381,4.799857199752874,5.670416039662163,2014 Q3,6.172778285491343,-0.19047624806542984
NAIRU[69],5.263916168688249,4.438408484714683,5.906360682800843,4.779559452799847,5.672916405090771,2014 Q4,6.252883573685142,3.8702329019038473
NAIRU[70],5.193040337297978,4.434984073291411,5.885879367825838,4.717686872787576,5.618580764149619,2015 Q1,6.20155130603851,4.923510299768541
NAIRU[71],5.085353838484082,4.278586777735297,5.784927852427458,4.606120139563138,5.540770276350279,2015 Q2,6.016607495151483,6.346957394866681
NAIRU[72],5.065657016190652,4.29572374157686,5.746250477196866,4.589616420527848,5.48847004285362,2015 Q3,6.181795470192542,9.97202349434545
NAIRU[73],5.019839196192988,4.293847203975614,5.702726952711096,4.601369872961197,5.472889141364761,2015 Q4,5.834411024694431,8.430710645999362
NAIRU[74],5.002581789991927,4.286887923798397,5.648801305513809,4.586998274227298,5.422378689016633,2016 Q1,5.7950730791301535,3.9254931018431805
NAIRU[75],5.059530219347743,4.36587124503151,5.666888303162198,4.612944314000052,5.43600186269154,2016 Q2,5.686931381077631,2.2037031046728828
NAIRU[76],5.027906964917078,4.28496742696918,5.671755453929748,4.585347672964952,5.45520817330177,2016 Q3,5.661447708512646,-2.092491342424818
NAIRU[77],5.087559946580759,4.301385935005965,5.7487649445737485,4.638047638938412,5.483353395574948,2016 Q4,5.733902451534723,-4.082199452025481
NAIRU[78],5.122729817596138,4.38697501999512,5.788713304852587,4.676533618722936,5.55032085044074,2017 Q1,5.805652724839561,-3.3046485355948008
NAIRU[79],5.13484593747125,4.372114566071995,5.819327066856799,4.678400839209353,5.551251745881007,2017 Q2,5.592023946374547,-0.9636517848274018
NAIRU[80],5.146066448203586,4.409817178947347,5.820172220929478,4.686248419669066,5.554935916177001,2017 Q3,5.538129595756791,-1.5986130846302515
NAIRU[81],5.181660943921626,4.428161688043154,5.826971268980057,4.722985407414146,5.585611930242755,2017 Q4,5.492058198737104,-0.44424773195608225
NAIRU[82],5.2224787004180335,4.4684426244156255,5.863156708425873,4.787596369024838,5.633310649347051,2018 Q1,5.542124697140272,-0.5319161477600254
NAIRU[83],5.266224403129121,4.520332718243823,5.9314556586470335,4.86025481903892,5.693759485497502,2018 Q2,5.4389770792106384,0.4391750580978737
NAIRU[84],5.323893181611897,4.64346023479882,6.015262190840224,4.933163181052349,5.751943912192092,2018 Q3,5.193334293158891,3.5183928124475905
NAIRU[85],5.387118643478976,4.722837509110156,6.0184801604487825,5.003825742044372,5.784406451004502,2018 Q4,5.043640147770656,3.4999197780220648
NAIRU[86],5.445817120934645,4.811162515315532,6.145847682456777,5.038929033462606,5.871857997347623,2019 Q1,5.037219747853161,3.2359622773336483
NAIRU[87],5.547247580916421,4.882007234594635,6.208618120623374,5.1487618611650525,5.958232793757329,2019 Q2,5.223186881256381,2.851165052596638
NAIRU[88],5.601544885406147,4.938797109825176,6.301583711303763,5.196827999874298,6.027111712212076,2019 Q3,5.264737164619726,2.3068088250274066
NAIRU[89],5.625191803501416,4.9477269723500825,6.315029258278804,5.211431036827006,6.066144807309127,2019 Q4,5.1718766658956135,2.1268347403926136
NAIRU[90],5.659794763338786,4.944383411834262,6.371301411737316,5.191804434488523,6.138315481687712,2020 Q1,5.1772890175649895,2.4650631943442747
NAIRU[91],5.590356756692763,4.848094577745397,6.305582320704557,5.166086728949435,6.066885358807764,2020 Q2,6.9038663089983965,3.843413733926049
NAIRU[92],5.568594090680577,4.871359244704356,6.304706444414386,5.1075325608107995,5.994801946199574,2020 Q3,7.070988975559089,-0.9333966790475046
NAIRU[93],5.53714003616053,4.8459650383041994,6.288990841813484,5.080322628644803,5.988461024245329,2020 Q4,6.773219451262813,-2.2989518224698635
NAIRU[94],5.4558167339298045,4.7501081137758225,6.235823501140037,5.011509047744583,5.900415406258713,2021 Q1,5.917811434267383,-4.464260590811708
NAIRU[95],5.413350417078583,4.666532046861191,6.155955013576395,4.944029150231117,5.857069515592243,2021 Q2,5.198921666774425,-6.782259633876109
NAIRU[96],5.493986813993987,4.726261484570311,6.262270469181166,5.01217022907164,5.959472975882665,2021 Q3,4.684964009354031,1.1864545956192352
NAIRU[97],5.565287140288801,4.801176520736091,6.388269088597698,5.0710049601958005,6.060858282693412,2021 Q4,4.689508903648088,5.202515398928043
NAIRU[98],5.5717350019283725,4.788226395521974,6.502660360148713,5.062704016343013,6.1449428764788045,2022 Q1,4.04636496832792,9.299286684916463
NAIRU[99],5.5822911950612415,4.800510179637529,6.6026643316724085,5.057761555460108,6.166856461415781,2022 Q2,3.8004627770142463,8.08520966290951
NAIRU[100],5.659873363435183,4.879950303891458,6.629440565247692,5.154173912093494,6.269421455921815,2022 Q3,3.542328910183179,8.939550265436758
NAIRU[101],5.52575966868476,4.751738345990904,6.5315529071780345,5.018747403577179,6.112001070060113,2022 Q4,3.4918192594081243,8.687509078839728
NAIRU[102],5.453288783207082,4.717668444972319,6.438779383814866,4.9555135826035945,6.007642265002322,2023 Q1,3.6057787262440466,4.382547954002902
NAIRU[103],5.353404384411139,4.6290765957060875,6.326671942354723,4.906198416144027,5.906023290691525,2023 Q2,3.608505766255987,6.271647386762602
NAIRU[104],5.4765709391322535,4.755115942614299,6.46022175995567,5.003896369604199,6.059723342293947,2023 Q3,3.6717762047855262,1.3772214621226908
NAIRU[105],5.411552655497653,4.70525583354484,6.381861546499403,4.918295163809132,5.97406988998797,2023 Q4,3.898443096718318,0.5979091056057761
NAIRU[106],5.258481016349135,4.558953176435995,6.103313322900006,4.803281678577664,5.802029569181001,2024 Q1,3.8913820129958476,1.0662705744040046
NAIRU[107],5.178713317056839,4.510441665793491,6.069720337198494,4.742201929554085,5.697897558301032,2024 Q2,4.052039252255158,0.9077218151117172
NAIRU[108],5.138299761249796,4.462601161112471,5.971784793872981,4.697831124795519,5.66669834300846,2024 Q3,4.14111630035795,1.1333706509849328
NAIRU[109],5.056379957147769,4.371375064149074,5.894013795801879,4.637801715370262,5.581148428192543,2024 Q4,4.006588830115964,0.4460973940624946
NAIRU[110],5.13101779714024,4.419679776424413,6.025956993018028,4.6534415925272254,5.672783629926372,2025 Q1,4.066726698193291,3.2056416116116537
