name,median,lower5,upper95,vintage
NAIRU[10],5.876199473971354,5.404337951363346,6.381474552443637,2018-03-06
NAIRU[11],5.907448354476767,5.413338534424693,6.430345663817686,2018-03-06
NAIRU[12],5.902434506624655,5.45140338619001,6.412448771298482,2018-03-06
NAIRU[13],5.915743458513683,5.421679448027485,6.396713418975794,2018-03-06
NAIRU[14],5.904352570717574,5.412096953213641,6.361532495267523,2018-03-06
NAIRU[15],5.882841064882311,5.37862250407738,6.396276369457371,2018-03-06
NAIRU[16],5.866815184315806,5.345917662046923,6.375765001632744,2018-03-06
NAIRU[17],5.862003392404771,5.312788347193155,6.318460051384043,2018-03-06
NAIRU[18],5.808395741680963,5.297956723669578,6.230857565394352,2018-03-06
NAIRU[19],5.778848358166241,5.34585810242156,6.206952156459931,2018-03-06
NAIRU[1],5.68408117056263,5.315592388137263,5.950830902380121,2018-03-06
NAIRU[20],5.753677020000975,5.310578340351075,6.169955817656643,2018-03-06
NAIRU[21],5.709484033011031,5.291219403642154,6.122525648727323,2018-03-06
NAIRU[22],5.679747720742272,5.241951827792147,6.086351942620432,2018-03-06
NAIRU[23],5.650528270971057,5.2344468656591046,6.0158153610584195,2018-03-06
NAIRU[24],5.597985502328386,5.155049166243702,5.949673040778702,2018-03-06
NAIRU[25],5.539207323805387,5.156101253766321,5.910129060283956,2018-03-06
NAIRU[26],5.494364842922631,5.089275964423127,5.858558852987161,2018-03-06
NAIRU[27],5.438384811289451,5.009123737088619,5.837259499671036,2018-03-06
NAIRU[28],5.428931971256796,4.985307412955581,5.814879040603332,2018-03-06
NAIRU[29],5.3994767033938835,4.951889201411786,5.826652763234626,2018-03-06
NAIRU[2],5.737389720082921,5.2861977627725985,6.03778551980381,2018-03-06
NAIRU[30],5.385048373632846,4.89923687096965,5.803172949307898,2018-03-06
NAIRU[31],5.37531034890713,4.873345586163104,5.790994244258417,2018-03-06
NAIRU[32],5.334502147157065,4.889516255162529,5.776762092420655,2018-03-06
NAIRU[33],5.32554619651696,4.874103038674216,5.762329901800177,2018-03-06
