name,median,lower5,upper95,vintage
NAIRU[10],6.015404292894826,5.582407537792462,6.408345290265196,2022-10-29
NAIRU[11],6.056794815048263,5.600991849887771,6.438225793151311,2022-10-29
NAIRU[12],6.043943079824825,5.591874495469449,6.50956993276054,2022-10-29
NAIRU[13],6.017245586395731,5.566037038474096,6.519486517033042,2022-10-29
NAIRU[14],6.0089209246929345,5.5607484578766035,6.544652154631028,2022-10-29
NAIRU[15],5.962339852041336,5.520815607226677,6.521725766113385,2022-10-29
NAIRU[16],5.93265679316735,5.470799624545086,6.439615581398736,2022-10-29
NAIRU[17],5.916533277788687,5.447678937809713,6.3877031888689775,2022-10-29
NAIRU[18],5.870211871561246,5.4222604268518655,6.351972036413707,2022-10-29
NAIRU[19],5.817266397776197,5.346920709256869,6.291549111607726,2022-10-29
NAIRU[1],5.704912428188711,5.356726067828459,6.037756819097723,2022-10-29
NAIRU[20],5.793435714550982,5.335522019826391,6.2361189186111545,2022-10-29
NAIRU[21],5.746747089370434,5.2959721967480196,6.216165237452149,2022-10-29
NAIRU[22],5.6907200549678425,5.292216398163568,6.133913103983074,2022-10-29
NAIRU[23],5.6513036222795705,5.247881460092608,6.077673202620658,2022-10-29
NAIRU[24],5.570722935904474,5.1998076088728045,5.979941754841581,2022-10-29
NAIRU[25],5.5138147788921525,5.180462816829838,5.959073811843646,2022-10-29
NAIRU[26],5.471686277373662,5.154740959090848,5.9604060129639445,2022-10-29
NAIRU[27],5.420899251277959,5.067171143146851,5.869456364316835,2022-10-29
NAIRU[28],5.412896174302109,4.9775581013169585,5.813420396342313,2022-10-29
NAIRU[29],5.370422015628193,4.9619334738375285,5.8343401734771305,2022-10-29
NAIRU[2],5.753188816689566,5.390371039512383,6.109409484359872,2022-10-29
NAIRU[30],5.332456309484691,4.906579020421654,5.765144802372509,2022-10-29
NAIRU[31],5.31055420155892,4.86765380977848,5.750692442063135,2022-10-29
NAIRU[32],5.305432173344937,4.869916301016884,5.779780816315249,2022-10-29
NAIRU[33],5.2672947062952495,4.861605232843859,5.812096191422943,2022-10-29
NAIRU[34],5.273204149245178,4.850483735194769,5.711380944879256,2022-10-29
NAIRU[35],5.26448648424275,4.838386621033738,5.702422101370446,2022-10-29
NAIRU[36],5.238940934665879,4.815177382270195,5.630963512548451,2022-10-29
NAIRU[37],5.239025566358251,4.837347322715917,5.703499664500352,2022-10-29
NAIRU[38],5.218991729128568,4.807329954395443,5.697207490081541,2022-10-29
NAIRU[39],5.212810958959315,4.791734368143612,5.596948981783394,2022-10-29
NAIRU[3],5.786745284198291,5.3944801699554095,6.182813499566481,2022-10-29
NAIRU[40],5.205342696482903,4.7662838477535026,5.638802977949958,2022-10-29
NAIRU[41],5.160836919585129,4.767383349284148,5.537213813822736,2022-10-29
NAIRU[42],5.134399874870981,4.729298524130895,5.516166453084716,2022-10-29
NAIRU[43],5.089684926835634,4.673567069717207,5.508615464989438,2022-10-29
NAIRU[44],5.037498303388319,4.615163809980343,5.50326052522101,2022-10-29
NAIRU[45],4.99617238178082,4.575382864250804,5.403844202390643,2022-10-29
NAIRU[46],4.951550327589973,4.53169110751363,5.391347094883336,2022-10-29
NAIRU[47],4.896203348878174,4.423221764550469,5.36744871764464,2022-10-29
NAIRU[48],4.864652359703053,4.430324621400863,5.280494576604269,2022-10-29
NAIRU[49],4.839332744346068,4.413638928752895,5.239089681831421,2022-10-29
NAIRU[4],5.8255147986242015,5.415989166783071,6.208824824671719,2022-10-29
NAIRU[50],4.819175450318793,4.430409892090118,5.237495522377064,2022-10-29
NAIRU[51],4.783035681811159,4.341432167021554,5.206581117934007,2022-10-29
NAIRU[52],4.7793667059951845,4.300708878145838,5.186297662434557,2022-10-29
NAIRU[53],4.724605382490332,4.295941214668922,5.197532272693287,2022-10-29
NAIRU[54],4.6863165887022245,4.235510990930814,5.112532271261575,2022-10-29
NAIRU[55],4.63667759304194,4.218091463140107,5.109776610514791,2022-10-29
NAIRU[56],4.60934138251562,4.1959869703495825,5.0730204232661595,2022-10-29
NAIRU[57],4.61173967250474,4.112558449822371,5.058505790700573,2022-10-29
NAIRU[58],4.582056795120948,4.104235489318287,5.068366574290249,2022-10-29
NAIRU[59],4.574210527621273,4.130890930192732,4.978369437781119,2022-10-29
NAIRU[5],5.847167535391677,5.416660101261102,6.230971984771328,2022-10-29
NAIRU[60],4.575115366818479,4.105078771414696,4.990378140654102,2022-10-29
NAIRU[61],4.5752602235984945,4.104369473563316,5.032596296063069,2022-10-29
NAIRU[62],4.589261066638683,4.0574357404602255,5.092609452119732,2022-10-29
NAIRU[63],4.589575157062519,4.108477328774117,5.075986613202683,2022-10-29
NAIRU[64],4.5988700869093435,4.0849204982072775,5.07635772520963,2022-10-29
NAIRU[65],4.594441782360599,4.011213342265411,5.103751226435676,2022-10-29
NAIRU[66],4.56788552269089,3.9800265707342293,5.154532353981204,2022-10-29
NAIRU[67],4.5479290116833795,3.984283923333288,5.138407436554853,2022-10-29
NAIRU[68],4.52561056599483,3.9581897804015163,5.073260104107096,2022-10-29
NAIRU[69],4.506368115146842,3.9215470911751193,4.9802595393035105,2022-10-29
NAIRU[6],5.915640897646442,5.444374919758388,6.270688247805745,2022-10-29
NAIRU[70],4.447158238137183,3.8904562340174236,4.876391892373615,2022-10-29
NAIRU[71],4.403302878454488,3.862114916252599,4.894490232372854,2022-10-29
NAIRU[72],4.368191442745829,3.829154844068416,4.878114838050289,2022-10-29
NAIRU[73],4.357900032715172,3.8345311530427897,4.868738244048034,2022-10-29
NAIRU[74],4.351000525612209,3.781570310059532,4.830986363776749,2022-10-29
NAIRU[75],4.3136719444306655,3.82869689154086,4.812712787241472,2022-10-29
NAIRU[76],4.297998714918476,3.7941193970888873,4.766300297416237,2022-10-29
NAIRU[77],4.305258054807437,3.7809194993169357,4.751908116491769,2022-10-29
NAIRU[78],4.296012741646111,3.750418631748319,4.792707972237236,2022-10-29
NAIRU[79],4.290365229894361,3.758675686341678,4.7883152263827435,2022-10-29
NAIRU[7],5.923280186692479,5.488306428264059,6.293935843155899,2022-10-29
NAIRU[80],4.290344168044289,3.733878519179159,4.772967563606977,2022-10-29
NAIRU[81],4.26010964761641,3.7238690354028003,4.7607442359482555,2022-10-29
NAIRU[82],4.262827105582646,3.64901748448558,4.772035256954542,2022-10-29
NAIRU[83],4.222965543681016,3.629400694727817,4.742448805997133,2022-10-29
NAIRU[84],4.225470552032178,3.6525438960370264,4.716610574293458,2022-10-29
