name,median,lower5,upper95,vintage
NAIRU[10],5.767471989417693,5.281973970908643,6.337716812645299,2018-06-05
NAIRU[11],5.767622868534046,5.293073392409164,6.35261530460578,2018-06-05
NAIRU[12],5.762514908095182,5.2927601027321245,6.338690275039768,2018-06-05
NAIRU[13],5.7473107958220275,5.311455972197667,6.298159556458717,2018-06-05
NAIRU[14],5.744521289230229,5.2140212721818875,6.232901302991682,2018-06-05
NAIRU[15],5.729008774451934,5.2461892901085445,6.2743954263982635,2018-06-05
NAIRU[16],5.741980579889876,5.200283974530441,6.247810198227182,2018-06-05
NAIRU[17],5.7016715119520525,5.163958424058381,6.193531628674951,2018-06-05
NAIRU[18],5.664881346402439,5.146604255833154,6.203731310988901,2018-06-05
NAIRU[19],5.6424897408860595,5.156796744646017,6.175693870261629,2018-06-05
NAIRU[1],5.6707567987713645,5.307256403381651,5.969134464692809,2018-06-05
NAIRU[20],5.627132284830511,5.112600651772319,6.163154497212478,2018-06-05
NAIRU[21],5.603174437629537,5.0781519109589155,6.0891669819519105,2018-06-05
NAIRU[22],5.574525006233997,5.101428956477996,6.000368568245575,2018-06-05
NAIRU[23],5.5257488462561986,5.045638206970704,6.000397358364184,2018-06-05
NAIRU[24],5.493816642891167,4.987172804051809,5.917097760199461,2018-06-05
NAIRU[25],5.470317762129332,5.024168230321748,5.911769775460453,2018-06-05
NAIRU[26],5.43832875736647,5.010764488040525,5.894543993627413,2018-06-05
NAIRU[27],5.422354113765618,4.972569241706724,5.872607102961404,2018-06-05
NAIRU[28],5.399435884400324,4.94842569181964,5.835495310221404,2018-06-05
NAIRU[29],5.362537470027492,5.004608998020266,5.791730603427531,2018-06-05
NAIRU[2],5.681697946704141,5.322523847780512,5.993119798791327,2018-06-05
NAIRU[30],5.347112364905287,4.923004587402048,5.7322841084634035,2018-06-05
NAIRU[31],5.3517214582243255,4.92235652442794,5.713085781032347,2018-06-05
NAIRU[32],5.34355649079572,4.8832239670136035,5.645953885962759,2018-06-05
NAIRU[33],5.315030168798879,4.842852886215654,5.6715349953617675,2018-06-05
NAIRU[34],5.27982881947705,4.854802007613423,5.648391836235928,2018-06-05
NAIRU[35],5.267616921461451,4.821982137620751,5.63279636435089,2018-06-05
NAIRU[36],5.238427917116121,4.786477209646947,5.670421619977403,2018-06-05
NAIRU[37],5.235719277499912,4.773730953939233,5.682036670759372,2018-06-05
NAIRU[38],5.239472730723907,4.739651319276229,5.691111895719391,2018-06-05
NAIRU[39],5.204193891728582,4.723934527576516,5.649463734451619,2018-06-05
NAIRU[3],5.68763034701249,5.304333297298298,6.056660963597977,2018-06-05
NAIRU[40],5.168270142172629,4.708397236804711,5.584615198566753,2018-06-05
NAIRU[41],5.148885946231357,4.679815115613292,5.575156410388886,2018-06-05
NAIRU[42],5.107167259711561,4.654537103902605,5.523078983383929,2018-06-05
NAIRU[43],5.056950754891451,4.543365964252316,5.508379114860919,2018-06-05
NAIRU[44],5.014069828121762,4.483168798299831,5.4763108688800575,2018-06-05
NAIRU[45],4.970356652052659,4.47729938571361,5.441720619973876,2018-06-05
