name,median,lower5,upper95,vintage
NAIRU[100],4.612047612382465,4.2314789287486105,5.003019737307519,2024-Q2
NAIRU[101],4.625318495030287,4.2318973696607785,5.013295634419055,2024-Q2
NAIRU[102],4.6456437265605,4.274911504671184,5.05911702621781,2024-Q2
NAIRU[103],4.6631772132282485,4.285756499866982,5.0543511950767375,2024-Q2
NAIRU[104],4.683767763112989,4.289805770647281,5.077934360201642,2024-Q2
NAIRU[105],4.684524708045321,4.285576855708261,5.107191926217014,2024-Q2
NAIRU[106],4.700731423170436,4.2501595055308,5.112610995928116,2024-Q2
NAIRU[107],4.70852604598219,4.197179254234193,5.178019396019539,2024-Q2
NAIRU[10],6.043917077844068,5.663898861786298,6.485375246983026,2024-Q2
NAIRU[11],6.0507221183485616,5.667692986625776,6.503730235975119,2024-Q2
NAIRU[12],6.071366456293861,5.64532829542553,6.563503532862646,2024-Q2
NAIRU[13],6.075729965736169,5.655951796059125,6.5550298897624,2024-Q2
NAIRU[14],6.072985879314187,5.631647059908576,6.547636029175773,2024-Q2
NAIRU[15],6.060160627258445,5.614793184901972,6.5169672397298894,2024-Q2
NAIRU[16],6.008648506845459,5.568460803363031,6.464723773267254,2024-Q2
NAIRU[17],5.967630350428243,5.525055384827274,6.398729975553643,2024-Q2
NAIRU[18],5.949025781201514,5.49432135787305,6.361210640414003,2024-Q2
NAIRU[19],5.889594494046074,5.471114829954103,6.326959060071032,2024-Q2
NAIRU[1],5.745370859754189,5.457554185206398,6.074220046418792,2024-Q2
NAIRU[20],5.843650529441186,5.376976510607799,6.267398376761175,2024-Q2
NAIRU[21],5.785868666252389,5.357704127269819,6.2203788929648205,2024-Q2
NAIRU[22],5.7440285082968705,5.292458246436391,6.138459707464999,2024-Q2
NAIRU[23],5.672139508965362,5.277635176577274,6.112490589019879,2024-Q2
NAIRU[24],5.623941342504261,5.196011776688612,6.03944136287189,2024-Q2
NAIRU[25],5.584951178843228,5.135996112072648,5.994216591484948,2024-Q2
NAIRU[26],5.525925826577716,5.084004160292468,5.9349265407421665,2024-Q2
NAIRU[27],5.461955443995956,5.0069050443717895,5.869224389057604,2024-Q2
NAIRU[28],5.409265827641439,5.009538950833963,5.8130283831229574,2024-Q2
