name,median,lower5,upper95,vintage
NAIRU[100],4.3172683322378536,3.609515888039731,4.9042976781427585,2022-Q3
NAIRU[10],5.982971254490622,5.523873753885766,6.370915574274712,2022-Q3
NAIRU[11],5.985450777577189,5.545487322309753,6.435678459307182,2022-Q3
NAIRU[12],6.009494831842909,5.581283455060753,6.462349565631514,2022-Q3
NAIRU[13],5.997988570602606,5.581490275885706,6.45403331123079,2022-Q3
NAIRU[14],6.005304291831081,5.548009816385563,6.439119824798217,2022-Q3
NAIRU[15],5.990540505611737,5.5392690777226115,6.446280528926829,2022-Q3
NAIRU[16],5.961092984529078,5.505601849254911,6.397250567596127,2022-Q3
NAIRU[17],5.913275021671675,5.47418319291029,6.357024335044991,2022-Q3
NAIRU[18],5.889487101058901,5.433270801299479,6.369397557464821,2022-Q3
NAIRU[19],5.814050620829375,5.391410024688133,6.304075546800508,2022-Q3
NAIRU[1],5.723051959407524,5.366535454925446,6.022395536005961,2022-Q3
NAIRU[20],5.786073629647031,5.338407242145121,6.243593435527251,2022-Q3
NAIRU[21],5.753891107496825,5.276026198294658,6.1998718179438574,2022-Q3
NAIRU[22],5.684230910086255,5.281590908929869,6.120496752750878,2022-Q3
NAIRU[23],5.6297955295802575,5.2218102863679645,6.080206528559199,2022-Q3
NAIRU[24],5.5654350670971695,5.170478163217764,6.0367000413076655,2022-Q3
NAIRU[25],5.519111307854128,5.139084635257532,5.944296815579783,2022-Q3
NAIRU[26],5.48331800101885,5.0882232859058565,5.8943381515854,2022-Q3
NAIRU[27],5.452675901827565,5.030977405869768,5.848307830189061,2022-Q3
NAIRU[28],5.422638264172996,4.980687953954128,5.830758058995904,2022-Q3
NAIRU[29],5.373090237720663,4.919639005889448,5.831273973262255,2022-Q3
NAIRU[2],5.746124491050818,5.390919376736301,6.065329028112441,2022-Q3
NAIRU[30],5.331421660638643,4.921084406534244,5.798461420499403,2022-Q3
NAIRU[31],5.309332775211168,4.8970928071492414,5.729287079120218,2022-Q3
NAIRU[32],5.274984899885433,4.807250663970419,5.708162032783912,2022-Q3
NAIRU[33],5.239476495739708,4.782922132971029,5.703827625089366,2022-Q3
NAIRU[34],5.2311377459137205,4.766841998255088,5.668172952883087,2022-Q3
NAIRU[35],5.214616097696497,4.793103633050932,5.6419478363664695,2022-Q3
NAIRU[36],5.214021012047478,4.795854206603963,5.640609121857867,2022-Q3
NAIRU[37],5.198470200069558,4.791910096471627,5.673837771803398,2022-Q3
NAIRU[38],5.202245123879688,4.7816846277717975,5.5985690260041086,2022-Q3
NAIRU[39],5.199909862909424,4.760959958746838,5.632859926394879,2022-Q3
NAIRU[3],5.777498134228566,5.413602428823973,6.112243591756574,2022-Q3
NAIRU[40],5.1680287655801855,4.717726936928813,5.610165001143421,2022-Q3
NAIRU[41],5.153099751862539,4.703966030776887,5.584397680433164,2022-Q3
NAIRU[42],5.114114578370753,4.70949225101838,5.534031063516311,2022-Q3
NAIRU[43],5.0597012285447835,4.636672336051011,5.475389238208849,2022-Q3
NAIRU[44],5.021648524176419,4.584244545373449,5.437406805096388,2022-Q3
NAIRU[45],4.967490423108562,4.541520918923109,5.372139949539145,2022-Q3
NAIRU[46],4.928098846257744,4.517641132346462,5.3190533943858895,2022-Q3
NAIRU[47],4.888003811040286,4.4843037465677265,5.273069349761516,2022-Q3
NAIRU[48],4.8619738198283216,4.420226188575727,5.276748233283057,2022-Q3
NAIRU[49],4.830938448293516,4.378706140697245,5.247811130171339,2022-Q3
NAIRU[4],5.808214841600385,5.443764859427114,6.167289620046888,2022-Q3
NAIRU[50],4.828602234830593,4.365725493478476,5.230346765482666,2022-Q3
NAIRU[51],4.797330706344734,4.353208632330808,5.22506578709398,2022-Q3
NAIRU[52],4.750044587271639,4.303103723124695,5.176000613959581,2022-Q3
NAIRU[53],4.7277116790924705,4.296509577803225,5.131098375445052,2022-Q3
NAIRU[54],4.709576211664364,4.246088858518378,5.147767770181778,2022-Q3
NAIRU[55],4.679844288605254,4.202585636346361,5.111445318472576,2022-Q3
NAIRU[56],4.641409079280333,4.209262217428364,5.07773120250791,2022-Q3
NAIRU[57],4.623695604948274,4.185149387080319,5.053305254733026,2022-Q3
NAIRU[58],4.625535611660354,4.129740939518954,5.05103249286283,2022-Q3
NAIRU[59],4.6125867363656115,4.103331473560418,5.040798987524986,2022-Q3
NAIRU[5],5.851206679884843,5.4470100126109795,6.230329173561186,2022-Q3
NAIRU[60],4.624723353697272,4.150567043498411,5.030294776965295,2022-Q3
NAIRU[61],4.631822182998775,4.131046023141016,5.010096094687531,2022-Q3
NAIRU[62],4.621323760937985,4.155953013897409,5.022469461474341,2022-Q3
NAIRU[63],4.609476740249834,4.140048475102115,5.026778002658248,2022-Q3
NAIRU[64],4.604742499338257,4.179717178865177,5.05808295280046,2022-Q3
NAIRU[65],4.582653810132406,4.175290642782977,5.041438685863666,2022-Q3
NAIRU[66],4.586174381167667,4.130405899626267,5.0229170626921285,2022-Q3
NAIRU[67],4.548732754026335,4.095076266504885,5.0345801092724765,2022-Q3
NAIRU[68],4.5440293975623876,4.077774847602144,5.001698525782241,2022-Q3
NAIRU[69],4.516779149998143,4.055226864819904,5.011177293768271,2022-Q3
NAIRU[6],5.880218284788169,5.492869821663523,6.292329887353181,2022-Q3
NAIRU[70],4.488257647301811,4.006953386031274,4.984029795767463,2022-Q3
NAIRU[71],4.477874938056972,3.940689360621864,4.932142642723399,2022-Q3
NAIRU[72],4.441618706145242,3.9375357968341818,4.895232326875242,2022-Q3
NAIRU[73],4.441888877538743,3.8814593969291504,4.872082836621934,2022-Q3
NAIRU[74],4.41354085125959,3.881435235153658,4.833213338097923,2022-Q3
NAIRU[75],4.399993214567996,3.8671156216601,4.856106160055918,2022-Q3
NAIRU[76],4.399614506912194,3.8331244332033556,4.80623029309258,2022-Q3
NAIRU[77],4.385996000920608,3.850820918906431,4.787574842245502,2022-Q3
NAIRU[78],4.39004029698472,3.81038337743057,4.793206489229137,2022-Q3
NAIRU[79],4.388057501873005,3.8260892901160855,4.770652860359208,2022-Q3
NAIRU[7],5.883393944667742,5.484360278012721,6.284842229679124,2022-Q3
NAIRU[80],4.359775692178181,3.826086100760438,4.761123276552668,2022-Q3
NAIRU[81],4.346547005804311,3.823467996933154,4.792794740614287,2022-Q3
NAIRU[82],4.327055539987404,3.7903920564368865,4.76523878035477,2022-Q3
NAIRU[83],4.314055179027726,3.751569354802251,4.770764674821831,2022-Q3
NAIRU[84],4.318125911863479,3.699442636460367,4.749684151895017,2022-Q3
NAIRU[85],4.294326925774864,3.738440335495002,4.741021851131416,2022-Q3
NAIRU[86],4.303876718898637,3.752694871997818,4.7361692973272,2022-Q3
NAIRU[87],4.297685996359675,3.732378316526305,4.722423767425939,2022-Q3
NAIRU[88],4.283137462115233,3.6788588722739517,4.725690343558987,2022-Q3
NAIRU[89],4.277052820233502,3.713571935115461,4.728824039708933,2022-Q3
NAIRU[8],5.916985704872266,5.510267871480236,6.293026959178233,2022-Q3
NAIRU[90],4.284032486774006,3.731197315365974,4.7632106205338705,2022-Q3
NAIRU[91],4.2899136253569825,3.675724755580313,4.777674044702695,2022-Q3
NAIRU[92],4.284671243107221,3.6198310761066477,4.8096597384050686,2022-Q3
NAIRU[93],4.308544238483854,3.6531785676823336,4.787018254081107,2022-Q3
NAIRU[94],4.31733091731995,3.65682110636126,4.798257637337569,2022-Q3
NAIRU[95],4.31480924007335,3.6753518167846773,4.823225823980726,2022-Q3
NAIRU[96],4.310816961622557,3.6884040875366035,4.844141980907969,2022-Q3
NAIRU[97],4.30771130487847,3.6281647117239557,4.8486228838518395,2022-Q3
NAIRU[98],4.306077467874127,3.5819288069193194,4.869669384324922,2022-Q3
NAIRU[99],4.2976227842155454,3.6219981210293692,4.902071226214494,2022-Q3
NAIRU[9],5.939238381206103,5.5126406846115295,6.326967593205183,2022-Q3
